Taxonomy,A2f,A7f,A11f,A14f,B2f,B7f,B11f,B14f,C2f,C7f,C11f,C14f,D2f,D7f,D11f,D14f,E2f,E7f,E11f,E14f,F2f,F7f,F11f,F14f,A3f,A6f,A10f,A15f,B3f,B6f,B10f,B15f,C3f,C6f,C10f,C15f,D3f,D6f,D10f,D15f,E3f,E6f,E10f,E15f,F3f,F6f,F10f,F15f,A1f,A8f,A9f,A16f,B1f,B8f,B9f,B16f,C1f,C8f,C9f,C16f,D1f,D8f,D9f,D16f,E1f,E8f,E9f,E16f,F1f,F8f,F9f,F16f,A4f,A5f,A12f,A13f,B4f,B5f,B12f,B13f,C4f,C5f,C12f,C13f,D4f,D5f,D12f,D13f,E4f,E5f,E12f,E13f,F4f,F5f,F12f,F13f,Tax_detail
Cordycipitaceae,0.002005462,0.004608295,0.00213347,0.000554702,0.001237413,0.008192524,0.003413552,0.001493429,0.002176139,0.007125789,0.004906981,0.002688172,0.012502133,0.002944188,0.003157535,0.004608295,0.022956136,0.003370882,0.007040451,0.001152074,0.029143198,0.002688172,0.002346817,0.003200205,0.003370882,0.014550265,0.003626899,0.008192524,0.001365421,0.04744837,0.003242874,0.00068271,0.006229732,0.001152074,0.003413552,0.045101553,0.002688172,0.001792115,0.001493429,0.001877453,0.004053593,0.001152074,0.005760369,0.000640041,0.003285544,0.002474825,0.002176139,0.00140809,0.002773511,0.008363202,0.006485748,0.002773511,0.001280082,0.007723161,0.017750469,0.003157535,0.007979177,0.004096262,0.005376344,0.00213347,0.004309609,0.003285544,0.002517494,0.175968595,0.043394777,0.003456221,0.004053593,0.001322751,0.004736303,0.00776583,0.002048131,0.003584229,0.002560164,0.003882915,0.002730841,0.003242874,0.002602833,0.003456221,0.003029527,0.00285885,0.002602833,0.038146441,0.003712238,0.00285885,0.001834784,0.002944188,0.001322751,0.003712238,0.001066735,0.00213347,0.003114866,0.004138932,0.001365421,0.002048131,0.001749445,0.003029527,k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Hypocreales;f__Cordycipitaceae;
Sporormiaceae,0.051629971,0.078853047,0.049027138,0.073434033,0.116103431,0.06088923,0.064772145,0.10411333,0.094683393,0.094640724,0.045954941,0.065924219,0.039597201,0.082394607,0.023852193,0.03473289,0.128306878,0.049624509,0.061102577,0.071727257,0.120242362,0.058414405,0.095536781,0.086874893,0.08000512,0.145801331,0.12532002,0.073434033,0.050605905,0.114353985,0.154036525,0.054574159,0.045101553,0.04535757,0.035287592,0.126685441,0.046082949,0.11546339,0.084613415,0.142814473,0.048088411,0.152884451,0.065284178,0.062467998,0.065326848,0.062083973,0.056963646,0.12536269,0.128392217,0.072367298,0.051288616,0.117468851,0.073476703,0.119431644,0.113927291,0.095067418,0.079663765,0.108764294,0.106374808,0.089435057,0.043394777,0.155231268,0.072495306,0.037037037,0.06728964,0.066692268,0.106118792,0.032172726,0.082266598,0.0807305,0.064814815,0.071983274,0.096432838,0.090245776,0.064260113,0.055000853,0.048643113,0.05244069,0.083034648,0.057048984,0.111793821,0.044290835,0.063577402,0.033111452,0.07078853,0.074586107,0.024577573,0.081797235,0.085168117,0.036525004,0.046509643,0.044674859,0.096774194,0.071897935,0.033922171,0.040237242,k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Sporormiaceae;
Pleosporaceae,0.006613757,0.001152074,0.000512033,0.001493429,0.017537122,0.001024066,0.001322751,0.000554702,0.014208909,0.001109404,0.004138932,0.00499232,0.011691415,0.001109404,0.010240655,0.027777778,0.001152074,0,0.000298686,0.001194743,0.001109404,0.000426694,8.53E-05,0.000213347,0.001109404,0.003626899,0.000853388,0.005717699,0.000853388,0.000213347,0.004181601,0.002005462,0.009600614,0.000938727,0.005760369,0.000981396,0.048728452,0.007467145,0.02406554,0.01135006,0.00776583,0.000426694,0.000256016,0.151391022,0.000896057,0.000469363,0.000640041,0.000170678,0.002048131,0.003626899,0.000469363,0.001194743,0.003242874,0.00213347,0.000853388,0.009856631,0.003200205,0.000597372,0.002176139,0.005162997,0.00917392,0.001749445,0.012246117,0.015147636,0.001621437,8.53E-05,0,0.000426694,0.000981396,0.000768049,0,0.000768049,0.000512033,0.000512033,0.000597372,0.000256016,0.002389486,0.000938727,0.001578768,0.001280082,0.001578768,0.00068271,0.000853388,0.00145076,0.017750469,0.005291005,0.026412357,0.00140809,0.00068271,0.001322751,0.002986858,0.000384025,0.000213347,0.000298686,0.000512033,4.27E-05,k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Pleosporaceae;
Niessliaceae,0.001621437,0.001109404,0.001152074,0.005973716,0.001834784,0.001237413,0.00145076,0.004181601,0.002773511,0.001578768,0.001664107,0.001578768,0.001621437,0.00145076,0.001493429,0.005547022,0.003114866,0.133555214,0.005291005,0.003072197,0.001877453,0.001962792,0.001109404,0.004181601,0.006187063,0.000981396,0.00285885,0.019585253,0.002048131,0.000896057,0.000896057,0.005077658,0.002773511,0.000298686,0.000768049,0.01348353,0.001322751,0.000896057,0.000426694,0.020054617,0.005931046,0.000810719,0.000512033,0.006229732,0.003925585,0.000597372,0.001365421,0.017153098,0.005333675,0.000896057,0.000981396,0.01275815,0.002048131,0.002346817,0.00068271,0.008149855,0.002346817,0.004437617,0.000298686,0.021889401,0.003498891,0.0020908,0.000128008,0.006443079,0.003370882,0.004138932,0.000896057,0.005291005,0.005589691,0.002944188,0.000256016,0.019627923,0.006784434,0.001066735,0.000981396,0.010411333,0.006827104,0.004181601,0.000938727,0.009344598,0.006443079,0.00708312,0.000853388,0.008235194,0.005077658,0.004309609,0.00068271,0.006699095,0.002602833,0.001962792,0.000981396,0.005034989,0.009728623,0.002688172,0.000426694,0.008320533,k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Hypocreales;f__Niessliaceae;
Bionectriaceae,0.019073221,0.038487797,0.020310633,0.032130056,0.024620242,0.048557774,0.025046936,0.046509643,0.056024919,0.064302782,0.043992149,0.052056665,0.029783239,0.027820447,0.030167264,0.058713091,0.059225124,0.035159584,0.058542413,0.057902372,0.039426523,0.027521761,0.029911248,0.046082949,0.020225294,0.02764977,0.03187404,0.045485578,0.013056836,0.035287592,0.022614781,0.017110428,0.022614781,0.01702509,0.017366445,0.092848609,0.015745008,0.035884963,0.033239461,0.055896911,0.022102748,0.03400751,0.032300734,0.029655231,0.023681516,0.029655231,0.034178187,0.038317119,0.031490015,0.026028332,0.036439665,0.040407919,0.020822666,0.032258065,0.036653012,0.0531234,0.018305172,0.052142004,0.027991125,0.049709848,0.020737327,0.052483359,0.029569892,0.033751493,0.032855436,0.036482335,0.039938556,0.034092849,0.033452808,0.049965864,0.030977983,0.076420891,0.070489845,0.024236218,0.042754736,0.050136542,0.05875576,0.028375149,0.065710872,0.040450589,0.08781362,0.023297491,0.052952722,0.061571941,0.088795016,0.025857655,0.045570917,0.129928315,0.076634238,0.059609148,0.059225124,0.056195597,0.092677931,0.039469193,0.03754907,0.038999829,k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Hypocreales;f__Bionectriaceae;
Chaetomiaceae,0.005504352,0.011094043,0.03473289,0.024918928,0.012544803,0.014550265,0.025132275,0.014763612,0.014763612,0.021377368,0.027948455,0.01629971,0.027052398,0.011222052,0.012843489,0.029612562,0.008576549,0.027777778,0.012246117,0.012203448,0.011648746,0.010880696,0.014635603,0.024833589,0.028759174,0.00917392,0.056408944,0.007339136,0.076036866,0.011008705,0.042029357,0.117468851,0.042541389,0.029697901,0.065497525,0.008960573,0.017921147,0.011478068,0.024662912,0.010795358,0.015915685,0.019371906,0.089051033,0.003925585,0.031618024,0.013355521,0.028119133,0.006827104,0.030849974,0.040791944,0.012544803,0.012374125,0.008832565,0.023809524,0.010240655,0.003328213,0.023638846,0.027948455,0.012246117,0.005973716,0.007851169,0.022401434,0.017835808,0.003370882,0.010283325,0.046338966,0.021718723,0.0020908,0.00776583,0.084528076,0.009259259,0.003200205,0.00708312,0.023084144,0.015275644,0.041005291,0.018731866,0.023724185,0.014635603,0.009557945,0.01839051,0.027095067,0.035287592,0.012544803,0.015659669,0.020395972,0.009685953,0.016470387,0.007339136,0.007168459,0.015915685,0.015873016,0.011990101,0.016726404,0.006059054,0.010838027,k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Sordariales;f__Chaetomiaceae;
Tricholomataceae,0,0.113031234,0,0,0,0,0.002432156,0,0,0.007424475,8.53E-05,0.000128008,0,0,0,0,0,0,0.005248336,0,4.27E-05,0.002474825,0.000213347,0.004096262,0,0,0,0,0.000426694,0,0.000128008,0.000170678,0.018177163,0,0,0,0,0,0,0,0.010454002,0,4.27E-05,0.000256016,0,0.000128008,0,0,8.53E-05,4.27E-05,0,0,0,0,0,0,0,0,0,0,0,0,0.000512033,0,0,0,0.000554702,0,0,0,0,0,0,0,0,0,0,0,0,4.27E-05,0,0.000128008,0,0,0,0,0,0,0.001024066,0,0,0,0,0,0,0,k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Agaricales;f__Tricholomataceae;
Hypocreales_fam_Incertae_sedis,0.004906981,0.010325994,0.00776583,0.007979177,0.003712238,0.007851169,0.006955112,0.012672811,0.01275815,0.012203448,0.01271548,0.010710019,0.019030551,0.013398191,0.013355521,0.031831371,0.006912442,0.016513057,0.009429937,0.00708312,0.003968254,0.006571087,0.0197986,0.013568868,0.01416624,0.004906981,0.008747226,0.012075439,0.011990101,0.006955112,0.007893839,0.009088582,0.01484895,0.003285544,0.00494965,0.016470387,0.011435399,0.006144393,0.009600614,0.020865335,0.020865335,0.006016385,0.007893839,0.007552483,0.020908005,0.008107186,0.012203448,0.011776754,0.01489162,0.00917392,0.007424475,0.013782215,0.009600614,0.011392729,0.013184844,0.011520737,0.014038232,0.03754907,0.010880696,0.10765489,0.013654207,0.015403653,0.04604028,0.010667349,0.016342379,0.009984639,0.009344598,0.0098993,0.020908005,0.070873869,0.006187063,0.008021847,0.010368664,0.010411333,0.007168459,0.022785458,0.00853388,0.0078085,0.007680492,0.013227513,0.009259259,0.005205666,0.0098993,0.012075439,0.006869773,0.034434204,0.011179382,0.013099505,0.00563236,0.004010923,0.015104967,0.013142174,0.007253798,0.009131251,0.081541219,0.014080901,k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Hypocreales;f__Hypocreales_fam_Incertae_sedis;
Microascaceae,0.01203277,0.003669568,0.021718723,0.045784264,0.008235194,0.008917904,0.099803721,0.050904591,0.008747226,0.009301929,0.015147636,0.017494453,0.052270012,0.007595153,0.015190306,0.022614781,0.008960573,0.013270183,0.008405871,0.037805086,0.007979177,0.009771292,0.013355521,0.057176993,0.064942823,0.015232975,0.011008705,0.02764977,0.018817204,0.014464926,0.013355521,0.007296467,0.010838027,0.008277863,0.012843489,0.023169483,0.005547022,0.00563236,0.007723161,0.015830346,0.013014166,0.004608295,0.024620242,0.011179382,0.011947431,0.013398191,0.026540365,0.031703362,0.029271207,0.012502133,0.012630142,0.020267964,0.015403653,0.020438641,0.008363202,0.024406895,0.007381806,0.020694658,0.013696877,0.031660693,0.011478068,0.012246117,0.009344598,0.013270183,0.021078682,0.014720942,0.01625704,0.009685953,0.014208909,0.026625704,0.018006486,0.038530466,0.064260113,0.028289811,0.034818228,0.053763441,0.076591569,0.009301929,0.022230756,0.032812767,0.040322581,0.004821642,0.034647551,0.020395972,0.031063321,0.008704557,0.011520737,0.037847756,0.009856631,0.00145076,0.017963816,0.052824714,0.045400239,0.006443079,0.005717699,0.017793139,k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Microascales;f__Microascaceae;
Pleosporales_fam_Incertae_sedis,0.000298686,0,0,0.008789896,0.000512033,0,4.27E-05,0.003712238,0.001024066,0.000938727,0.000810719,0.016641065,0.000341355,8.53E-05,0.000853388,0.004010923,0.001578768,0.000256016,0,0.009813961,0.001237413,0,0.000170678,0.000554702,0.020395972,0.000554702,0,0.000597372,0.066052227,0.000213347,0.000426694,0.000170678,0.033879502,8.53E-05,0,0.001280082,0.042328042,0.001493429,0.001237413,0.000853388,0.02338283,0.000512033,0,0.000597372,0.095536781,0.003370882,0.000170678,0.001024066,0,0.001237413,0,0.000384025,0.000256016,0.000298686,0.000128008,0.001664107,0.000640041,0.000384025,0.000426694,0.001194743,0.001877453,0.000512033,0.004394948,0.00072538,0.000384025,0,0.001834784,0.000554702,0.000341355,0,0.000512033,0.000512033,0.000213347,0.000341355,0.000640041,0.001664107,0,0.002218809,0.000341355,0.001664107,0,0.000597372,8.53E-05,0.003072197,0.000981396,0.00072538,0.001024066,0.00285885,0,0.000469363,0.000298686,0.001280082,0.000128008,0.000128008,0.000384025,0.002688172,k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Pleosporales_fam_Incertae_sedis;
Bulleribasidiaceae,0.067332309,0.002048131,0.000426694,0.000810719,0.036738351,0.001194743,0.001194743,0.002517494,0.013398191,0.003669568,0.005845707,0.051800649,0.008661888,0.005504352,0.007851169,0.018987882,0.001024066,8.53E-05,0.000853388,0.001280082,0.003456221,0.000384025,0.002730841,0.000938727,0.004565626,0.002432156,0.000298686,0.00213347,0.000768049,0.000256016,0.010411333,0.000554702,0.000426694,0.001365421,0.003242874,0.000384025,0.089392388,0.012928827,0.016598396,0.006016385,0.005419013,0.000298686,0.000213347,0.010197986,0.001066735,0.000256016,0.001749445,0.000810719,0.001578768,0.004394948,0.006101724,0.003626899,0.016897081,0.000597372,0.001365421,0.011606076,0.012630142,0.000298686,0.002218809,0.001664107,0.01344086,0.001237413,0.016555726,0.006272401,0.001834784,0.000256016,0.000640041,0.001237413,0.005333675,0.000640041,0.002944188,0.001877453,0.002944188,0.007424475,0.0020908,0.003328213,0.000810719,0.000512033,0.002730841,0.002688172,0.000469363,8.53E-05,0.000896057,0.00072538,0.003840246,0.010966035,0.002688172,0.000981396,0.000256016,0.000597372,0.004693634,0.001237413,0.000938727,0.000512033,0.005717699,0.006101724,k__Fungi;p__Basidiomycota;c__Tremellomycetes;o__Tremellales;f__Bulleribasidiaceae;
Phaeosphaeriaceae,0.018561188,0.00068271,0.001024066,0.002005462,0.009045912,0.001365421,0.002261478,0.004480287,0.009003243,0.005205666,0.031063321,0.040493258,0.003882915,0.013824885,0.042754736,0.024406895,0.002602833,0.003584229,0.002432156,0.002218809,0.005461683,0.001621437,0.005291005,0.00140809,0.00921659,0.004480287,0.002261478,0.033666155,0.001493429,0.001109404,0.001578768,0.001578768,0.002176139,0.000256016,0.001536098,0.001536098,0.005973716,0.002048131,0.008021847,0.007040451,0.039554531,0.001621437,0.000469363,0.002304147,0.002560164,0.022017409,0.003498891,0.001237413,0.003157535,0.001109404,0.028545827,0.016854412,0.006571087,0.000938727,0.003242874,0.004736303,0.013312852,0.002986858,0.010496672,0.016641065,0.006229732,0.001322751,0.0276071,0.068399044,0.010880696,0.000384025,0.003328213,0.001152074,0.004821642,0.008448541,0.00072538,0.001621437,0.002944188,0.003029527,0.000938727,0.004309609,0.001109404,0.003882915,0.001749445,0.005248336,0.00213347,0.001194743,0.001280082,0.003626899,0.000768049,0.00140809,0.001749445,0.002218809,0.000597372,0.001706776,0.002517494,0.002176139,0.001792115,0.00068271,0.001322751,0.00422427,k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Phaeosphaeriaceae;
Rozellomycota_fam_Incertae_sedis,0.002218809,0.000981396,4.27E-05,0.001109404,0.00640041,0.000554702,0.000341355,0.002986858,0.001706776,0.000853388,0.001322751,0.00072538,0.000213347,0.000469363,0.000213347,0.000512033,0.00213347,0.001066735,0.001792115,0.000810719,0.015446322,0.000853388,0.003029527,0.006613757,0.000938727,0.001109404,0.000512033,0.001536098,0.000469363,0.000256016,0.00072538,0.00145076,0.000810719,0,0.000170678,0.000426694,0.000853388,0.000213347,0.000128008,0.000810719,0.002602833,0.000554702,0.001109404,0.005034989,0.011051374,0.002432156,0.001578768,0.009643284,0.0020908,0.000853388,0.000384025,0.002218809,0.001109404,0.00068271,0.001066735,0.000896057,0.00072538,0.002346817,0.000768049,0.001493429,0.000298686,0.002688172,0.000853388,0.00068271,0.001152074,0.000298686,0.001664107,0.001152074,0.016171702,0.003157535,0.000810719,0.004394948,0.001621437,0.000597372,0.000597372,0.00068271,0.000384025,0.000640041,0.000597372,0.002432156,0.001237413,0.000170678,0.000768049,0.002005462,0.000512033,0.000298686,0.000256016,0.000512033,0.000512033,0.000512033,0.000981396,0.00140809,0.014592934,0.002773511,0.011179382,0.064345451,k__Fungi;p__Rozellomycota;c__Rozellomycota_cls_Incertae_sedis;o__Rozellomycota_ord_Incertae_sedis;f__Rozellomycota_fam_Incertae_sedis;
Corticiaceae,0.06306537,0,0.000128008,0,0.01911589,0,0,0,0.004352279,0,0.00213347,0,0.010966035,0.000469363,0.00145076,0,0,0,0,8.53E-05,0,0,0,0,0,0,0,0,0,0,0,0,8.53E-05,0,0,0,0.000384025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000810719,0,0,0,0,0,0.000213347,0.014976959,8.53E-05,0,0,0,0,4.27E-05,0,8.53E-05,0,0,0,0,0.000128008,0,0,0,0,0,0,0,0,0,0,0.000170678,0,0.000426694,0,0,0,0,0,0,8.53E-05,0,0,k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Corticiales;f__Corticiaceae;
Mrakiaceae,0.000426694,0,0,0,0.000128008,0,0,0,0,8.53E-05,4.27E-05,0,0,0,0,0.000298686,0,0,0,0,0,0,0,0,8.53E-05,0,0,0,0,4.27E-05,8.53E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000128008,0,0.000384025,0,0,0,0,0.000128008,0,0,0,0,0,8.53E-05,0,4.27E-05,0,4.27E-05,0,0,0,8.53E-05,0,0,0.001024066,4.27E-05,0,0,0.000213347,4.27E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.27E-05,0.000384025,0.001024066,0,0.060334528,0.009429937,k__Fungi;p__Basidiomycota;c__Tremellomycetes;o__Cystofilobasidiales;f__Mrakiaceae;
