Taxonomy,A2f,A7f,A11f,A14f,A3f,A6f,A10f,A15f,A1f,A8f,A9f,A16f,A4f,A5f,A12f,A13f,B2f,B7f,B11f,B14f,B3f,B6f,B10f,B15f,B1f,B8f,B9f,B16f,B4f,B5f,B12f,B13f,C2f,C7f,C11f,C14f,C3f,C6f,C10f,C15f,C1f,C8f,C9f,C16f,C4f,C5f,C12f,C13f,D2f,D7f,D11f,D14f,D3f,D6f,D10f,D15f,D1f,D8f,D9f,D16f,D4f,D5f,D12f,D13f,E2f,E7f,E11f,E14f,E3f,E6f,E10f,E15f,E1f,E8f,E9f,E16f,E4f,E5f,E12f,E13f,F2f,F7f,F11f,F14f,F3f,F6f,F10f,F15f,F1f,F8f,F9f,F16f,F4f,F5f,F12f,F13f,Tax_detail
Aspergillus,0.021121352,0.010667349,0.025302953,0.0078085,0.032983444,0.007467145,0.00426694,0.027948455,0.020054617,0.007893839,0.004309609,0.05598225,0.023980201,0.029996586,0.027905786,0.026711043,0.019499915,0.033154122,0.070745861,0.031788701,0.010240655,0.005845707,0.007424475,0.011520737,0.006784434,0.009771292,0.002602833,0.030849974,0.017110428,0.00853388,0.045400239,0.04463219,0.030124595,0.009301929,0.008960573,0.010454002,0.011776754,0.003413552,0.002688172,0.03963987,0.012886158,0.010838027,0.003114866,0.068484383,0.021505376,0.014208909,0.023937532,0.027137737,0.089605735,0.017451784,0.00849121,0.061657279,0.005504352,0.006229732,0.007893839,0.030380611,0.016683734,0.012843489,0.007168459,0.028460488,0.030380611,0.026369688,0.019329237,0.071641918,0.032002048,0.064516129,0.032044718,0.01698242,0.014379587,0.005162997,0.014635603,0.035244922,0.018646527,0.014976959,0.013014166,0.017793139,0.01275815,0.00563236,0.024321557,0.050392558,0.023766854,0.011947431,0.016939751,0.018902543,0.04109063,0.006016385,0.006187063,0.039511862,0.009685953,0.035244922,0.01275815,0.048003072,0.060121181,0.012374125,0.021761393,0.021078682,k__Fungi;p__Ascomycota;c__Eurotiomycetes;o__Eurotiales;f__Aspergillaceae;g__Aspergillus;
Vishniacozyma,0.056792968,0.001920123,0.000256016,0.000597372,0.004096262,0.001664107,0.000256016,0.001834784,0.001621437,0.00426694,0.005973716,0.003584229,0.00285885,0.006997781,0.002176139,0.002944188,0.034988906,0.001109404,0.000810719,0.00140809,0.00072538,0.000170678,0.010411333,0.000640041,0.016811743,0.000554702,0.00140809,0.011520737,0.000853388,0.000469363,0.002730841,0.002688172,0.011904762,0.003200205,0.00563236,0.048984468,0.000384025,0.001194743,0.002944188,0.000298686,0.012630142,0.000256016,0.00213347,0.001706776,0.000256016,8.53E-05,0.000768049,0.000640041,0.008619218,0.005162997,0.007509814,0.017835808,0.089051033,0.012971497,0.01629971,0.005803038,0.013398191,0.001152074,0.016513057,0.005845707,0.003754907,0.010966035,0.00281618,0.000938727,0.001152074,8.53E-05,0.000512033,0.001066735,0.005589691,0.000298686,0.000213347,0.010240655,0.001834784,0.000213347,0.000469363,0.001194743,0.000256016,0.000640041,0.004736303,0.001109404,0.001962792,0.000384025,0.002261478,0.000896057,0.001152074,0.000170678,0.001621437,0.000853388,0.00494965,0.000426694,0.002517494,0.001792115,0.000938727,0.000512033,0.005120328,0.005803038,k__Fungi;p__Basidiomycota;c__Tremellomycetes;o__Tremellales;f__Bulleribasidiaceae;g__Vishniacozyma;
Botryotrichum,0.00426694,0.009003243,0.026540365,0.006272401,0.023766854,0.006101724,0.052910053,0.003072197,0.026156341,0.038359788,0.009344598,0.0020908,0.004138932,0.010155317,0.010923366,0.009259259,0.00917392,0.012160778,0.013867554,0.006955112,0.032258065,0.007936508,0.028417819,0.040109234,0.006059054,0.018817204,0.006912442,0.001664107,0.014208909,0.014635603,0.01130739,0.00494965,0.006571087,0.012886158,0.013056836,0.009728623,0.038402458,0.021377368,0.062980031,0.002517494,0.01130739,0.023084144,0.008917904,0.002005462,0.013184844,0.013910224,0.016939751,0.00640041,0.02334016,0.007723161,0.007125789,0.008576549,0.012971497,0.009643284,0.019542584,0.00426694,0.004693634,0.018646527,0.015360983,0.001322751,0.011136713,0.013952893,0.00708312,0.011904762,0.005547022,0.010710019,0.0078085,0.006187063,0.013099505,0.014763612,0.082991978,0.002304147,0.007509814,0.041431985,0.015446322,0.000426694,0.005547022,0.004906981,0.010112647,0.008917904,0.008917904,0.004693634,0.008021847,0.009515276,0.025729647,0.0078085,0.021206691,0.002773511,0.006699095,0.080474484,0.006613757,0.000938727,0.006784434,0.012416795,0.002944188,0.006528418,k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Sordariales;f__Chaetomiaceae;g__Botryotrichum;
Linnemannia,0,0,0.018817204,0.022913466,0.000384025,0.005589691,0.010496672,0.021590715,0.003840246,0.081711896,0,0.011691415,0.003498891,0.00708312,0,0.005547022,0.00213347,0,0.018134494,0.025174945,0.065241509,0.018049155,0,0,0,0,0,0.005888377,0,0.03895716,0.048003072,0.018603857,0.023254822,0,0.025644308,0.025388292,0.001834784,0,0,0.007424475,0.008661888,0,0,0.003754907,0,0.012843489,0,0.017323775,0.005845707,0,0.01275815,0.00776583,0.009685953,0,0.028375149,0.005888377,0.009344598,0.018561188,0,0.004522956,0.022017409,0.012971497,0.015403653,0.006613757,0.005162997,0.018518519,0,0.041218638,0.017665131,0,0,0.005077658,0.005461683,0,0,0,0.044845537,0.033068783,0,0.021633385,0.003200205,0.012160778,0.016086363,0.016897081,0.007979177,0,0,0.00640041,0,0.007595153,0,0.014763612,0.014507595,0.036610343,0.013142174,0.00635774,k__Fungi;p__Mortierellomycota;c__Mortierellomycetes;o__Mortierellales;f__Mortierellaceae;g__Linnemannia;
Humicola,0.001152074,0.001706776,0.002389486,0.01625704,0.001493429,0.001280082,0.001024066,0.004096262,0.003157535,0.001194743,0.001664107,0.009685953,0.002048131,0.00499232,0.002048131,0.007509814,0.002304147,0.00145076,0.003498891,0.002645503,0.040877283,0.00213347,0.010582011,0.076591569,0.001578768,0.00354156,0.0020908,0.001493429,0.003242874,0.004565626,0.002218809,0.002773511,0.007125789,0.002901519,0.003456221,0.000981396,0.00281618,0.007723161,0.000981396,0.005120328,0.010752688,0.003328213,0.001152074,0.00354156,0.004352279,0.003029527,0.014934289,0.003626899,0.003413552,0.002474825,0.003285544,0.00281618,0.001877453,0.001536098,0.002901519,0.004821642,0.002432156,0.001493429,0.001152074,0.001024066,0.003925585,0.002304147,0.000938727,0.002730841,0.002986858,0.001920123,0.002304147,0.001152074,0.001834784,0.002261478,0.001834784,0.001194743,0.002005462,0.001493429,0.001877453,0.001664107,0.001237413,0.001493429,0.00281618,0.005120328,0.00281618,0.00213347,0.003157535,0.003114866,0.003925585,0.001237413,0.001962792,0.003285544,0.001066735,0.000896057,0.00140809,0.001792115,0.004522956,0.002218809,0.001194743,0.003029527,k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Sordariales;f__Chaetomiaceae;g__Humicola;
Rozellomycota_gen_Incertae_sedis,0.002261478,0.000810719,0.000170678,0.001365421,0.000896057,0.001152074,0.000469363,0.001536098,0.0020908,0.00072538,0.000256016,0.002218809,0.00145076,0.00068271,0.000640041,0.000896057,0.006272401,0.000554702,0.000512033,0.002773511,0.000384025,0.000170678,0.000640041,0.00145076,0.001109404,0.000640041,0.001152074,0.000853388,0.000384025,0.00072538,0.000469363,0.002218809,0.001664107,0.001066735,0.001365421,0.000853388,0.000810719,4.27E-05,0.000213347,0.000213347,0.000597372,0.002645503,0.000768049,0.00145076,0.001322751,0.000170678,0.00072538,0.001962792,0.000341355,0.000298686,0.000341355,0.000554702,0.000810719,0.000256016,0.000128008,0.000512033,0.000170678,0.002773511,0.000810719,0.00072538,0.000512033,0.000341355,0.000384025,0.000512033,0.002304147,0.000981396,0.001621437,0.00068271,0.002773511,0.00072538,0.001066735,0.00494965,0.001365421,0.000256016,0.00145076,0.001237413,0.000597372,0.000469363,0.000938727,0.001365421,0.015275644,0.000896057,0.002986858,0.006528418,0.011008705,0.002261478,0.001493429,0.009685953,0.01625704,0.003370882,0.000853388,0.004437617,0.014379587,0.002773511,0.011094043,0.064388121,k__Fungi;p__Rozellomycota;c__Rozellomycota_cls_Incertae_sedis;o__Rozellomycota_ord_Incertae_sedis;f__Rozellomycota_fam_Incertae_sedis;g__Rozellomycota_gen_Incertae_sedis;
Phaeosphaeria,0.010197986,0,4.27E-05,0.000128008,0.000128008,0.000213347,0.000256016,0.022017409,8.53E-05,0,4.27E-05,0.004053593,0.000213347,0.000256016,0.000170678,0.002218809,0.001664107,0,8.53E-05,0.000256016,4.27E-05,8.53E-05,0.000170678,0.000384025,0.000128008,0.000128008,0.000170678,0.002560164,0,0.003370882,0.000256016,0.000469363,0.005419013,0.000298686,0.000853388,0.002176139,0,0,0.000512033,0.000170678,0.004394948,0.000426694,0.008661888,0.005547022,0.001066735,0,0.000384025,0,0.001920123,0.005333675,0.003925585,0.009259259,0.000426694,0.000597372,0.000981396,0.003968254,0.001066735,0.000128008,0.010838027,0.063150708,0,0,0.000298686,0.000213347,0.000896057,0.000640041,0.000384025,0.00068271,0,0.000298686,0.000298686,0.000554702,0.003328213,8.53E-05,0.000384025,0.000426694,4.27E-05,0.000256016,0.00145076,0.000256016,0.000469363,0.000170678,0.000128008,0.000213347,0.000298686,0.002005462,0.001109404,0.000384025,0.00145076,0.006656426,0.000128008,8.53E-05,0,8.53E-05,0.000512033,0.000128008,k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Phaeosphaeriaceae;g__Phaeosphaeria;
Limonomyces,0.0630227,0,0.000213347,0,0,0,0,0,0,0,0,0,0,8.53E-05,0,0,0.019073221,0,0,0,0,0,0,0,0,0.000810719,0,0,0,0,0,0,0.000512033,0,0.00213347,0,0,0,0,0,0,0,0,0.000213347,0,0,0,0,0.009515276,0.000512033,0,0,0,0,0,0,0.014976959,8.53E-05,0,0,0,0,0,0,0,0,0,0.000128008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.27E-05,0,0,0,0,0,0,0,k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Corticiales;f__Corticiaceae;g__Limonomyces;
Itersonilia,0.000384025,0,0,0,0,0,0,0,0,0,0,0,8.53E-05,4.27E-05,0,0,0.000170678,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000170678,0,0,0,0,0,0,0,0,4.27E-05,0,0,0,0,0,0,0,0.000341355,0,0,0,0,0,8.53E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.27E-05,0,0,0,0,0,0,0,0,0,0,8.53E-05,0,0.000426694,0,0.001024066,4.27E-05,0,0,0.001109404,0,0.060334528,0.009131251,k__Fungi;p__Basidiomycota;c__Tremellomycetes;o__Cystofilobasidiales;f__Mrakiaceae;g__Itersonilia;
Filobasidium,0.006869773,0,0,0.000341355,0.000426694,4.27E-05,4.27E-05,0.000256016,0,0,4.27E-05,0.00072538,0.000384025,0.000170678,0.000213347,0.000170678,0.007296467,0,0.000213347,0.000170678,0.000170678,0,0.001792115,0.000170678,0.000256016,4.27E-05,4.27E-05,0.00213347,0.000426694,0,0.000298686,0.000640041,0.009259259,0.000426694,0.00068271,0.052995392,0,0.002005462,0.000512033,0.000256016,0.003242874,0.001066735,0.000640041,0.000256016,0.000170678,0,0.000469363,0.000512033,0.002389486,0.002645503,0.003669568,0.008064516,0.021889401,0.013611538,0.007680492,0.002218809,0.001109404,0.000170678,0.001706776,0.00140809,0.008149855,0.003285544,0.000426694,0.00068271,0.000341355,0,0,0.000128008,0.001365421,0.000170678,0,0.006272401,4.27E-05,0,0,8.53E-05,4.27E-05,0,0.000298686,0.000128008,0.000938727,4.27E-05,0.000640041,0.000170678,0.000384025,0.000341355,0.002176139,0.000512033,0.000981396,0,0.000170678,0.000341355,4.27E-05,0,0,0.001194743,k__Fungi;p__Basidiomycota;c__Tremellomycetes;o__Filobasidiales;f__Filobasidiaceae;g__Filobasidium;
Metacordyceps,0.002901519,0.005376344,0.004778973,0.003797576,0.007040451,0.003712238,0.00281618,0.003754907,0.006741765,0.003712238,0.009429937,0.003328213,0.006059054,0.004778973,0.005931046,0.004821642,0.003669568,0.003797576,0.004053593,0.00281618,0.002389486,0.003242874,0.002346817,0.001365421,0.003413552,0.005077658,0.007552483,0.003712238,0.004608295,0.002986858,0.00354156,0.002645503,0.003797576,0.010795358,0.006144393,0.006101724,0.004352279,0.003157535,0.001664107,0.004437617,0.002688172,0.008619218,0.005205666,0.003242874,0.005461683,0.002645503,0.004608295,0.003242874,0.001280082,0.005034989,0.002773511,0.007168459,0.000853388,0.004565626,0.002176139,0.006955112,0.001365421,0.005333675,0.003328213,0.052995392,0.002773511,0.010752688,0.001194743,0.004480287,0.002986858,0.004480287,0.008661888,0.002389486,0.002346817,0.00422427,0.004010923,0.000640041,0.003840246,0.003498891,0.004693634,0.002346817,0.00354156,0.003626899,0.004778973,0.002261478,0.00281618,0.00776583,0.006229732,0.007040451,0.005547022,0.002730841,0.003968254,0.003285544,0.00640041,0.005589691,0.004650964,0.00499232,0.005717699,0.003114866,0.007296467,0.004608295,k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Hypocreales;f__Clavicipitaceae;g__Metacordyceps;
Tetracladium,0,0.006571087,0.03968254,0.033751493,0.006187063,0.005547022,0.003072197,0.009771292,0.016385049,0.015702338,0.000981396,0.004650964,0.003669568,0.00354156,0.042072026,0.002517494,0.00426694,0.001962792,0.00281618,0.008405871,0.002389486,0.001962792,0.003029527,0.000426694,0.005717699,0.001109404,0.002176139,0.00354156,0.0020908,0.001109404,0.001792115,0.001536098,0.002730841,0.002517494,0.004138932,0.001194743,0.004522956,0.001792115,0.000810719,0.000896057,0.006827104,0.002176139,0.001578768,0.001834784,0.002218809,0.000938727,0.001621437,0.001749445,0.000981396,0.001536098,0.00213347,0.001834784,0.001280082,0.001365421,0,0.001365421,0.005077658,0.00281618,0.002346817,0.001749445,0.000853388,0.00072538,0,0.001792115,0.001834784,0.005034989,0.002176139,0.003584229,0.00213347,0.004394948,0.00145076,0.000554702,0.005461683,0.001024066,0.002048131,0.001024066,0.001920123,0.001152074,0.001493429,0.001578768,0.000554702,0.004309609,0.005461683,0.009131251,0.052568698,0.003626899,0.019414576,0.017195767,0.00849121,0.002304147,0.00140809,0.004480287,0.00776583,0.001365421,0.005419013,0.02692439,k__Fungi;p__Ascomycota;c__Leotiomycetes;o__Helotiales;f__Helotiaceae;g__Tetracladium;
Bionectria,0,0.008875235,0.002560164,0.000768049,0.000384025,0.00213347,0.001024066,0.001152074,0.000170678,0.002773511,0.001578768,0.000384025,8.53E-05,0.001536098,0.007253798,0.007381806,0.000298686,0.002688172,0.001066735,0.00145076,0.001280082,0.003925585,0.00140809,0.00068271,0,0.003754907,0.001365421,0.002048131,0.000810719,0.007211128,0.009088582,0.002346817,0.006955112,0.00426694,0.001152074,0.00140809,0.002901519,0.001962792,0.000853388,0.002176139,0.000213347,0.004608295,0.002517494,0.00068271,0.006059054,0.004437617,0.011392729,0.009045912,0.001237413,0.0020908,0.000981396,0.000512033,0.000597372,0.001066735,0.002944188,0.001365421,0.000128008,0.006315071,0.00140809,4.27E-05,0.000213347,0.003072197,0.002346817,0.047789725,0.002560164,0.00072538,0.005333675,0.001920123,0.000853388,0.004437617,0.001749445,0.001194743,4.27E-05,0.003584229,0.007040451,0.001621437,0,0.001109404,0.004778973,0.00563236,0.000170678,0.003328213,0.00072538,0.001109404,0.003029527,0.005077658,0.001664107,0.000213347,0.000256016,0.00635774,0.00145076,0.006315071,8.53E-05,0.003712238,0.004522956,0.00145076,k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Hypocreales;f__Bionectriaceae;g__Bionectria;
Archaeorhizomycetales_gen_Incertae_sedis,0,0,0.002645503,0,0,4.27E-05,0,0,0,0,0,0,0,0,0,0,0,0,0.000128008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000469363,0,0,0,0,0.003285544,0,0,4.27E-05,0,0,0,0,0,0,0,0.047363031,0,0,0,0,0,0,0,0.00068271,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.53E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,k__Fungi;p__Ascomycota;c__Archaeorhizomycetes;o__Archaeorhizomycetales;f__Archaeorhizomycetales_fam_Incertae_sedis;g__Archaeorhizomycetales_gen_Incertae_sedis;
Staphylotrichum,0.002261478,0.008917904,0.000256016,0.001706776,0.006571087,0.003626899,0,0.002602833,0.003157535,0.004693634,0.006101724,0.000170678,0.002304147,0.013398191,0,0.000213347,0.001962792,0,0,0.000512033,0.003072197,0,0,0.000469363,0.00140809,0,0,8.53E-05,0.00853388,0.008192524,0,0,0,0.00422427,0.000256016,0,0,0.000384025,0.000128008,0.000170678,0,0.00072538,0.000554702,0.045613586,4.27E-05,0,8.53E-05,0,0.000256016,0,0,0,0.000981396,0,0,0.000512033,0.000768049,0,0,0.00068271,0.006229732,0.000768049,0,0.00072538,0,0,0,0,0,8.53E-05,0,0,0.000170678,0,4.27E-05,0,0.000170678,0,0.000213347,0.000170678,0,0,0,0.010752688,0,0,0,0.016854412,0,0,0,0.024876259,0,0,0,0,k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Sordariales;f__Sordariales_fam_Incertae_sedis;g__Staphylotrichum;
Cordyceps,0.001365421,0.000640041,8.53E-05,0,0.000469363,0.000426694,0.000341355,0.000213347,0.000128008,0.003413552,0,0.000896057,0.001280082,0.000128008,8.53E-05,0.000981396,0.000469363,0.000768049,0,8.53E-05,0,0.045101553,0.000597372,0.000170678,0.000256016,0.000938727,0,0.000426694,0.001152074,0.000256016,8.53E-05,0.00072538,0.000426694,0,4.27E-05,0.000213347,0,0.000128008,0.00213347,0.042370712,0.004480287,0.000512033,0.000213347,0.000298686,0.000768049,0.036012971,0,0.000426694,0.001749445,0.000256016,0,0.00285885,0.000170678,0.000469363,0.000298686,0.000341355,0.0020908,0.000426694,0,0,0.000256016,0.000341355,0,0.000469363,0.021121352,4.27E-05,0.001280082,8.53E-05,0.000256016,0.000213347,0.000341355,8.53E-05,0.036738351,0.000170678,0.000384025,0.000384025,0.000213347,0.000341355,0,0.00213347,0.027393753,0.000213347,0.000128008,0,8.53E-05,0.000554702,0,0.000469363,0.001536098,0.004437617,0,0.001237413,8.53E-05,0.000128008,0,0.000256016,k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Hypocreales;f__Cordycipitaceae;g__Cordyceps;
Alfaria,0.000298686,0.000213347,0.000128008,0.000341355,0.000256016,0.000554702,0.000128008,0,0.000341355,0.000128008,0.000170678,0,0.000256016,0.000298686,0.000213347,0,0,0,0.000256016,0.000298686,0.000298686,0.000341355,0.000213347,0.000128008,0.000512033,0,0.000981396,0.001066735,0.000341355,0.00140809,4.27E-05,0,0.000981396,0.002645503,0.001109404,8.53E-05,0.000341355,0.00068271,0.000213347,0.000170678,0.002730841,0,0.000341355,0.000128008,0,0,0.000128008,0,0,0.000384025,0.002432156,0.00708312,0,0.000298686,0.000128008,0,0.001792115,0.000512033,0.001194743,0.000128008,0.000128008,0,0,0,0.000213347,0.000853388,0.00068271,0.000512033,0.000384025,0.000170678,8.53E-05,0,0.001578768,0,0.000469363,0.000384025,4.27E-05,8.53E-05,0,8.53E-05,0.000554702,0.000426694,0.00068271,0.000384025,0.000213347,0.001749445,0.000384025,0,0.001365421,0,0.000554702,0.000256016,0.000128008,0.000213347,0.043096091,0.000256016,k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Hypocreales;f__Stachybotryaceae;g__Alfaria;
Paraphaeosphaeria,0.003925585,0.002218809,0.040279911,0.000981396,0.002517494,0.002048131,0.00072538,0.001536098,0.001280082,0.001365421,0.000213347,0.001152074,0.003925585,0.00145076,0.000981396,0.000597372,0.003754907,0.000938727,0.002944188,0.001237413,0.000640041,0.001749445,0.005205666,0.001664107,0.001877453,0.000853388,0.000938727,0.001194743,0.000512033,0.001322751,0.000426694,0.001365421,0.002986858,0.020395972,0.008619218,0.002261478,0.000341355,0.00072538,0.000469363,0.009088582,0.004437617,0.003029527,0.005973716,0.000768049,0.000554702,0.001493429,0.002944188,0.001066735,0.004053593,0.012160778,0.004096262,0.003328213,0.000341355,0.000640041,0.001109404,0.001365421,0.001664107,0.002304147,0.000512033,0.000426694,0.001237413,0.000768049,0.000554702,0.001280082,0.002432156,0.010923366,0.003669568,0.001109404,0.000426694,0.001621437,0.00072538,0.000640041,0.005973716,0.000810719,0.001493429,0.000810719,0.00072538,0.000384025,0.001322751,0.001109404,0.00213347,0.00140809,0.010240655,0.001280082,0.000768049,0.000640041,0.001194743,0.000554702,0.001792115,0.005589691,0.000896057,0.002176139,0.000938727,0.000469363,0.000298686,0.001109404,k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Didymosphaeriaceae;g__Paraphaeosphaeria;
GS02_gen_Incertae_sedis,0,0,0,0,0,0,0,0,0,0,0,0.001066735,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.013910224,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001152074,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.040237242,0,0,0,0,0.001536098,0,0,0,0,0,0,0,0,0,8.53E-05,0.002602833,0.00072538,0,0,0,0.001024066,0,k__Fungi;p__Rozellomycota;c__Rozellomycotina_cls_Incertae_sedis;o__GS02;f__GS02_fam_Incertae_sedis;g__GS02_gen_Incertae_sedis;
Neoschizothecium,0.001024066,0.000810719,0.004650964,0.001877453,0.001493429,0.0098993,0.004693634,0.004352279,0.001237413,0.002005462,0.003882915,0.001322751,0.002944188,0.002005462,0.000853388,0.008747226,0.001536098,0.000213347,0.00068271,0.001834784,0.000938727,0.006016385,0.00140809,0.004096262,0.001109404,0.002176139,0.003669568,0.000981396,0.000938727,0.000213347,0,0.010325994,0.007637822,0.001493429,0.004864311,0.001066735,0.002730841,0.001152074,0.00140809,0.004906981,0.002218809,0.002218809,0.002261478,0.002645503,0.001322751,0.00072538,0.000896057,0.006571087,0.00145076,0.001749445,0.005589691,0.005376344,0.002517494,0.002005462,0.001664107,0.004437617,0.001493429,0.0020908,0.004309609,0.003456221,0.0020908,0.002048131,0.000810719,0.005333675,0.001237413,0.003328213,0.001152074,0.002261478,0.001664107,0.001834784,0.001877453,0.000853388,0.005077658,0.003200205,0.004821642,0.039469193,0.003712238,0.002602833,0.004522956,0.002389486,0.001834784,0.001664107,0.000128008,0.000512033,0.002773511,0.002048131,0.003498891,0.000512033,0.002645503,0.001877453,0.00281618,0.000810719,0,0.001536098,0.000554702,0.000810719,k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Sordariales;f__Neoschizotheciaceae;g__Neoschizothecium;
Oomyces,0.004352279,0,0,0,0.000128008,0.000256016,0,0.000213347,0,0,4.27E-05,0.001152074,0.000128008,0.020011947,0,0.039170507,4.27E-05,0,0,8.53E-05,0,0,0,0,0.000597372,0,0.000426694,0.000128008,8.53E-05,0,0,0.000554702,0.000341355,0.000341355,0.000298686,0,0,0,0,0,0.000640041,0.000213347,4.27E-05,0.000298686,0.000128008,0,0,0,0.000213347,0,0.000170678,0.000128008,0,0,0,0,0.001493429,0.000256016,0.000298686,0.002773511,0,8.53E-05,0,0,0,0,4.27E-05,0.000128008,0,0,0,0,8.53E-05,0,0.00072538,0,0,0,0,0,0,0,0.000384025,0,0,0,0,0,0.000554702,0,4.27E-05,0,0,0,0,0,k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Acrospermales;f__Acrospermaceae;g__Oomyces;
