#OTU_num,A2f,A7f,A11f,A14f,A3f,A6f,A10f,A15f,A1f,A8f,A9f,A16f,A4f,A5f,A12f,A13f,B2f,B7f,B11f,B14f,B3f,B6f,B10f,B15f,B1f,B8f,B9f,B16f,B4f,B5f,B12f,B13f,C2f,C7f,C11f,C14f,C3f,C6f,C10f,C15f,C1f,C8f,C9f,C16f,C4f,C5f,C12f,C13f,D2f,D7f,D11f,D14f,D3f,D6f,D10f,D15f,D1f,D8f,D9f,D16f,D4f,D5f,D12f,D13f,E2f,E7f,E11f,E14f,E3f,E6f,E10f,E15f,E1f,E8f,E9f,E16f,E4f,E5f,E12f,E13f,F2f,F7f,F11f,F14f,F3f,F6f,F10f,F15f,F1f,F8f,F9f,F16f,F4f,F5f,F12f,F13f,Taxonomy
ASV820,0,0,0,0,0,0,8.53E-05,0,0,0.000128008,0,0,0.000597372,0.000256016,0.00068271,0,0,0.000170678,0,0,0,0,0,0,0,0,0,0,0.000256016,0,0.000256016,0,0,0,0,0,0,0,0,0,0,0.000256016,0.000341355,0,0,0,0.000640041,0,0,0,0,0,0,0,0,0,0,0.000170678,0,0,0,0,4.27E-05,0,0,0,0,0,0,0,0,0,0,0.000256016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000256016,0,0,0.000213347,0,0.000213347,0,k__Fungi;p__Ascomycota;c__Sordariomycetes
ASV821,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000640041,0.000597372,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002986858,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000554702,0,0,0,0,k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Neopyrenochaetaceae;g__Neopyrenochaeta;s__Neopyrenochaeta_acicola
ASV822,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.53E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000426694,0,0,0,0,0,0,0,0,0,0,0.001109404,0,0,0,0,0.000213347,0,0,0,0,0,0,0,0,0,0.000213347,0.002474825,0,0,0,0,0,0,0,0,0,0,0.000512033,0,0,0,0,k__Fungi;p__Ascomycota;c__Pezizomycetes;o__Pezizales;f__Pezizaceae;g__Pezizaceae_gen_Incertae_sedis;s__Pezizaceae_sp
ASV823,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002304147,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000256016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000298686,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001280082,0,0,0,0,0,0,0,0,0,0,0,0,0,k__Fungi;p__Ascomycota;c__Pezizomycetes;o__Pezizales
ASV824,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.27E-05,0,0,0,0,0,0,0,0.000512033,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002005462,0,0,0,0.000640041,0,0,0,0.000213347,0,0,0,0,0,0,0,0.001024066,0,0,0,8.53E-05,0,0,0,0,0,0,0,0,0,0,0,0.000213347,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Didymellaceae;g__Stagonosporopsis
ASV825,0,0.000384025,0,0,0,0,0.000597372,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.27E-05,0,0,0,0,0,0,0,0,0.00068271,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000256016,0,0,0,0,0,0,0,0,0,0,8.53E-05,0,0,4.27E-05,0,0.002474825,0,0,0.000554702,0,0,0,0,0,0,0,k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Glomerellales;f__Glomerellaceae;g__Colletotrichum;s__Colletotrichum_graminicola
ASV826,0,0.000298686,0,0,0,0.00068271,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000554702,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.53E-05,0,0,0,0,0,0,0,0,0,0,0,0.002176139,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001280082,0,0,0,0,0,k__Fungi;p__Ascomycota
ASV827,0,0,0,0,0,8.53E-05,0,0,0,0,0,0.000128008,0,0,0,0,0.001109404,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000256016,0,8.53E-05,0,0,8.53E-05,0.000298686,0,0.000128008,0,0,0,0.000384025,0,0,0,0,0,4.27E-05,0,0,0,0,0,0,0,0,0,0.000170678,0.000256016,0,8.53E-05,0,0.000213347,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000640041,0,0,0,0,0.000213347,0.000256016,0,0,0,0,4.27E-05,0.000128008,0,k__Fungi
ASV828,0,0,0.00068271,0.000170678,0,0,0,8.53E-05,0,0,0,0,0,0,0,0,0,0,0.00145076,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001920123,8.53E-05,0,0,0,0,0,0,0,0,0,0,0.000256016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000128008,0,0,0,0,0,0,0,k__Fungi
ASV829,0,0,0,0,0.000426694,0,0,0,0,0,0,0,0,0.000469363,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001621437,0,0.000512033,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000896057,0,0,0,0,0,0,0,0.000554702,0,0,0,0,0,0,0,0,0,0,0,0.00072538,0,0,0,0,0,0,k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Sordariales
ASV830,0,0,0,0,0,0,0,0,0,0,0,0,0.000341355,0,0,0,0.000341355,0.000128008,0,4.27E-05,0,0,0,0,0,0,0,0,0.000469363,0,0,0,0.000469363,0,0,0,0,0,0,0,0.000469363,0.000597372,0,0,0,0,0,0,0,4.27E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000469363,0,0,0.000981396,0,0,0,0,0.000128008,0,0,0,0,0,0,0,0,0,0,k__Fungi
ASV831,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00072538,0,0,0,0,0,0,0.000810719,0,0,0,0,0,0,0,0.000810719,0,0,0.00068271,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000853388,0,0,0,0.001024066,0,0,0,0,0,0,k__Fungi;p__Fungi_phy_Incertae_sedis;c__Fungi_cls_Incertae_sedis;o__Fungi_ord_Incertae_sedis;f__Fungi_fam_Incertae_sedis;g__Fungi_gen_Incertae_sedis;s__Fungi_sp
ASV832,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.005547022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,k__Fungi;p__Mortierellomycota;c__Mortierellomycetes;o__Mortierellales;f__Mortierellaceae
ASV833,0,0,0,0.000128008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.27E-05,0.000128008,0,0,0,0.000256016,0,0.000597372,0,0,0,0,0.000256016,8.53E-05,0,0,0.000384025,0,0,0,0,0,0,0,0.000128008,0,0,0,0.000469363,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001152074,0,0,0,8.53E-05,0,0,0,0,0,0,0,8.53E-05,0,0,0,0,8.53E-05,0,0.000170678,0,8.53E-05,0,0,0.000128008,0,0,0,0.000213347,0,0,0,0,0,k__Fungi;p__Zoopagomycota;c__Zoopagomycetes;o__Zoopagales;f__Zoopagales_fam_Incertae_sedis;g__Zoopagales_gen_Incertae_sedis;s__Zoopagales_sp
ASV834,0,0,0,0.000213347,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000256016,0,0,0,0,0.000554702,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000341355,0,0,0,0.001024066,0,0,0,0,0,0,0,0.000213347,0,0,0,0,0,0,0.000469363,0,0.000213347,0,0,0,0,0.001237413,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Sordariales;f__Lasiosphaeriaceae;g__Schizothecium;s__Schizothecium_glutinans
ASV835,0,0,0,0,4.27E-05,4.27E-05,0.000128008,0,8.53E-05,0,0,0,0,0,0,0.000256016,0,0,0,0,0,0,0,0.000384025,0,0.000170678,0,0,0,0,0,0,0.000256016,0,0,0.000256016,0.000256016,0,0,0,0,0,0.000341355,0,0.000170678,0,0,0.000512033,0,0,0,0,0,0,0,0,4.27E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000128008,0,0,0,0,0,0,0.000213347,0.000213347,0,0,0.000554702,0,0,0,0,0,0,0.000170678,0,0,0,0,0,k__Fungi
ASV836,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002261478,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000512033,0.001792115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,k__Fungi
ASV837,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000341355,0,0.000810719,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000768049,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000597372,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000597372,0,0,0,0.000554702,0,0,0,0,0,0.00068271,0,0,0,0,0,0,0,0,k__Fungi;p__Ascomycota;c__Saccharomycetes;o__Saccharomycetales;f__Debaryomycetaceae;g__Debaryomyces;s__Debaryomyces_prosopidis
ASV838,0,0.000170678,0,0.000128008,8.53E-05,0,0,0,0,0,4.27E-05,0,0.000170678,0.000213347,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000128008,0,8.53E-05,0,0,0,0.000170678,0,0,0,4.27E-05,8.53E-05,0,0,0,0,0,0,0.000170678,0,0.000128008,0,0,0,0,0.000170678,0,0,0,4.27E-05,0.000170678,0,0,0,0.000128008,0,0.000341355,4.27E-05,4.27E-05,0,0,0,0,0,0,0,8.53E-05,0,0.000426694,0,0.000426694,0.000298686,0,0,0,0,0,0,0,0,0,0.000170678,0.00072538,0,8.53E-05,0,k__Fungi;p__Basidiomycota;c__Classiculomycetes;o__Classiculales;f__Classiculales_fam_Incertae_sedis;g__Classiculales_gen_Incertae_sedis;s__Classiculales_sp
ASV839,0,0,0,0,0,0,0,0,0,0,0.000128008,0,0,8.53E-05,0.000426694,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000469363,0,0,0,0,0,0,0,0,0,0,0,0.000512033,0,0,0,0.000597372,0,0,0,0.000810719,0,0,0,0,0,0,0,0,0,0,0,0,0.000170678,0,0,0,0,0,0,0,0,0,0,0.000938727,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000597372,0,0,0,0,0,k__Fungi
ASV840,0.000128008,0,0,0,0.000256016,0,0,0,0.000170678,8.53E-05,0,0,0,0.000512033,0.000256016,0,0,0,0,0.000128008,0,4.27E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000128008,8.53E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,8.53E-05,0.000341355,0,0,0,0.000384025,0.000298686,0,0,0,0,0,0,0,0,0,4.27E-05,8.53E-05,0,0,0,0,0.000384025,0,0.000469363,0,0,0,0,0.000170678,0,0.000213347,0,0.000170678,4.27E-05,0,k__Fungi;p__Olpidiomycota;c__Olpidiomycetes;o__Olpidiales;f__Olpidiaceae;g__Olpidiaceae_gen_Incertae_sedis;s__Olpidiaceae_sp
ASV841,0,0,0,0,0,0,0,0.000213347,0.000170678,0,0,0,0,0,0,0.000213347,0,0,0,0,0,0,0,0,8.53E-05,0,0,0,0,0,0,0.000170678,0.000128008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000384025,0.00068271,0,0,8.53E-05,8.53E-05,0,0,0.000640041,0,0,0,0,0,0,0,0.000896057,0,0,0,8.53E-05,0,0,0,0.000554702,k__Fungi
ASV842,0,0.000554702,0,0,0,0.000469363,0,0,0,0,0,0,0,0.000554702,0,0,0,0,0,8.53E-05,0,0.000298686,0,0,0,0,0,0,0,0,0,0,0,0,0.000128008,0,0,0.000170678,0,0,0,0,0,0,0,0,0,0,8.53E-05,0,0,0,0,0.000256016,0,0,0,0,0,0,0.000128008,0.000256016,0,0,0,0,0,0,0.000298686,0.000810719,0,0,0,0,0,0,0,0,0,0,0,4.27E-05,0.000298686,0,0.000170678,0,0,0,0,0,0,0,0,0,0,0,k__Fungi;p__Glomeromycota;c__Glomeromycetes;o__Glomerales;f__Glomeraceae;g__Dominikia;s__Dominikia_sp
ASV843,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003242874,0,0,0,0,0,0,0,4.27E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Chaetosphaeriales;f__Chaetosphaeriaceae;g__Dinemasporium;s__Dinemasporium_morbidum
ASV844,0,0,0,0,0,0,0.000597372,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00140809,0,0,0,0,0,0,0,0,0,0,0,0,0.000384025,0.00213347,0,0,0,0,0,k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Sordariales
ASV845,0,0,0.000256016,0,8.53E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,8.53E-05,0,0,0.000170678,0,0,0,0,0.000213347,0,0,0,0,0,0,0.000384025,0.000512033,0,0,0,0,0.00072538,0,0,0,0,0,0,0,0,0,0,0.000213347,0,0,0,0,0,0,0.000298686,0,0,0,0.000512033,0,0,0,0,0.000384025,0,0.000554702,0.000170678,0,0,0,0,0,0,0,0,0,0,0,4.27E-05,0,0,0,0,0,0,0,0,0,0,0,0.000170678,0,0,k__Fungi
ASV846,0,4.27E-05,0,0,0,0.002218809,0,0,0,0.000938727,0,0,4.27E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000128008,0.000597372,0,0,0.000512033,0,0,0,0,0,0,k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Mycosphaerellales;f__Mycosphaerellaceae;g__Zymoseptoria
ASV847,0,0,0,0,0.000341355,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000213347,0,0,0,0,0,0,0,0,0,0.000213347,0,0.000170678,0,0,0,0,0,0,0,0,0,0,0,0,0.000981396,0,0,0.001194743,0,0,0,0.000298686,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00072538,0,0,0,0.000554702,0,0,0,0,k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Coniochaetales;f__Coniochaetaceae;g__Coniochaeta;s__Coniochaeta_sp
ASV848,0,0,0,0.000170678,0,0,0.000213347,0,0,0,0,8.53E-05,0,0,0,0,0,0,0,0,0,0.000128008,8.53E-05,4.27E-05,0.000213347,0,0,0.000256016,0,0,0,0,0,0,0,0,0,0,0.000426694,0,0,0,0,8.53E-05,0,4.27E-05,0,8.53E-05,0,0,0,0,0,0,0,0.000298686,0,0,0,0,0,0.000597372,0,0.00068271,0,0,0,0.000170678,0,0.000298686,0,0,0,0,0,0,0,0,0,0,0,0,4.27E-05,0,4.27E-05,0,0,0,0,0,0,0,4.27E-05,0.000170678,0,0,k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Agaricales;f__Agaricaceae;g__Coprinus;s__Coprinus_cordisporus
ASV849,0,8.53E-05,0,0,0.000170678,0.000896057,0,0,0,0,0,0,0,0.000469363,0.000341355,0,0,0.000213347,0.001877453,4.27E-05,4.27E-05,0,0.000128008,0,0,8.53E-05,0,0,0,0,0,4.27E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.27E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,k__Fungi
ASV850,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004437617,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,k__Fungi;p__Ascomycota;c__Pezizomycetes;o__Pezizales;f__Pyronemataceae;g__Pyronemataceae_gen_Incertae_sedis;s__Pyronemataceae_sp
ASV851,0,0,0,0,0,0.002773511,0.00068271,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000384025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000384025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.53E-05,0,0,0,0,0,0,0,0,k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Sordariales;f__Neoschizotheciaceae;g__Neoschizothecium;s__Neoschizothecium_carpinicola
ASV852,0,0,0,0,0.000213347,0.000128008,0,0,0,0,0,0,0.000128008,0,8.53E-05,0.000128008,0,0,8.53E-05,4.27E-05,0,0,0,0,0,4.27E-05,0,0,0,8.53E-05,0.000128008,0.000213347,0.000128008,0.000170678,0.000298686,0,0.000298686,0,0,0,0,0,0.000341355,8.53E-05,0,0,8.53E-05,0,0,0,0.000128008,0,0,0,0,0,0,8.53E-05,0.000298686,0,0,0,0,0.000170678,0,0,0,0,0.000128008,0,0,0,0,0.000341355,0.000213347,0,0,0,0,0,0,4.27E-05,0.000128008,0,0,0,0.000213347,0,0,0.000170678,0,0,0,0,0,0,k__Fungi;p__Basidiomycota;c__Cystobasidiomycetes;o__Sakaguchiales;f__Sakaguchiaceae;g__Sakaguchia;s__Sakaguchia_lamellibrachiae
ASV853,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004309609,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Sordariales
ASV854,0,0,0,0.00068271,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000597372,0,0,0,0,0,0,0,0.001834784,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00213347,0,0,0,0,0,0,0,k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Sordariales;f__Neoschizotheciaceae;g__Neoschizothecium;s__Neoschizothecium_carpinicola
ASV855,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.005205666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Hypocreales;f__Clavicipitaceae;g__Metacordyceps;s__Metacordyceps_chlamydosporia
ASV856,0,0,0,4.27E-05,0,0,0,0.000256016,0,0,0,0.000256016,0,0.000469363,0,0,0,0,0,0.000128008,0.000896057,0,0,0.000213347,0,0,0,4.27E-05,0,0,0,0,0,0.000256016,0,0,4.27E-05,0.000256016,0,0,0.000170678,0,0,0,0,4.27E-05,0,0,0,0,0,0,0,0,0,0,0,0.000426694,0,0,0,0,0,0,8.53E-05,0,0,0,0,0,0,0,0,0,0,0,0.000213347,0,0,0,0,0.000170678,0,0,0.000128008,0,0,0,0,0,0,0,0,0,0,0,k__Fungi;p__Mortierellomycota;c__Mortierellomycetes;o__Mortierellales;f__Mortierellaceae;g__Mortierellaceae_gen_Incertae_sedis;s__Mortierellaceae_sp
ASV857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.53E-05,8.53E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00072538,0,0,0.003200205,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,k__Fungi;p__Basidiomycota;c__Cystobasidiomycetes;o__Cystobasidiomycetes_ord_Incertae_sedis;f__Symmetrosporaceae;g__Symmetrospora;s__Symmetrospora_oryzicola
ASV858,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00426694,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Hypocreales;f__Hypocreales_fam_Incertae_sedis;g__Acremonium;s__Acremonium_verruculosum
ASV859,0,0,0,0,0,0.000256016,0,0,0,0,0,0,0.000128008,0,0,0,0,0.000128008,0,0,0,0,0,0,0,0.000213347,0,0,0,0,0.000256016,0,0,0,0.000768049,0,0,0,0,0,0,0,0,0,0,0,0.000213347,0.000213347,0,0,0.000170678,0,0,0.000213347,0,0,0,0,0,0,0.000213347,0,0,0,0,0.000341355,0,0,0,0.000554702,0,0,0,0,0,0,0.000170678,0,0,0,0,0,0.000554702,0,0,0,0,0,0,0,0,0,0,0,0,0,k__Fungi
ASV860,0,0,0,0,0.000768049,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000469363,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000426694,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000512033,0,0,0,0,0,0,0,0.000128008,0,0,0,0,0,0,0,0.001024066,0,0,0,0,0,0,0,0,8.53E-05,0,0,0,0,0,0,0.00145076,0,0,0,0,0,0,0,0,0,0,0,k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Cucurbitariaceae;g__Pyrenochaetopsis;s__Pyrenochaetopsis_decipiens
ASV861,0,0,0,0,0.000128008,0,4.27E-05,0,0,0,0,0,0.000256016,0.000213347,4.27E-05,0,0.000298686,0,0,0,0,0,0.000512033,0,0,0,0,4.27E-05,0,0,0,0,0,0,0,0,0,0,4.27E-05,0,0.000170678,0.000512033,0,0,0,0,0,0.000128008,0.000170678,0,0.000256016,0,0,0,0.000298686,0,0,0,0,0,0,0.000170678,0,0,0,0,0.000341355,0,0,0,0,0,8.53E-05,0,0.000426694,0,0,0,0,0,0,0,0.000298686,0,0,0.000298686,0,0,0,0,0,0,8.53E-05,0,0,0,k__Fungi
ASV862,0,0,0,0,0.000256016,0,0,0,0.000256016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000128008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000256016,0.001280082,0,0,0.000298686,0,0.000469363,0.000213347,0.000128008,0,0.000426694,0.000170678,0,0,0,0,0,0,0,0,0.000469363,0,0,0,0.000554702,0,0,0,0,0.000170678,0,0,8.53E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,k__Fungi;p__Fungi_phy_Incertae_sedis;c__Fungi_cls_Incertae_sedis;o__Fungi_ord_Incertae_sedis;f__Fungi_fam_Incertae_sedis;g__Fungi_gen_Incertae_sedis;s__Fungi_sp
ASV863,0,0,0,0,0,0,0,0,0,0,0.000213347,0,0,0,0,0,0,0.000512033,0.00072538,0,0,0.000341355,0,0,0.000469363,0.000213347,0.000426694,0,0,0.000298686,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000426694,0,0,0,0,0,0.000298686,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000170678,0,0,0,0,0,0,0,0.000170678,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,k__Fungi;p__Glomeromycota;c__Glomeromycetes;o__Glomerales;f__Glomeraceae;g__Glomeraceae_gen_Incertae_sedis;s__Glomeraceae_sp
ASV864,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000170678,0,0.000256016,0,0,0,4.27E-05,0.000170678,0.000426694,0,0,0.000512033,0,0,0,0.000341355,0,0,0,0,0,0,0,0.00145076,0,0,0,0.000128008,8.53E-05,0,0,0.001664107,8.53E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Phaeosphaeriaceae;g__Phaeosphaeria;s__Phaeosphaeria_triglochinicola
