Taxonomy,A2f,A7f,A11f,A14f,A3f,A6f,A10f,A15f,A1f,A8f,A9f,A16f,A4f,A5f,A12f,A13f,B2f,B7f,B11f,B14f,B3f,B6f,B10f,B15f,B1f,B8f,B9f,B16f,B4f,B5f,B12f,B13f,C2f,C7f,C11f,C14f,C3f,C6f,C10f,C15f,C1f,C8f,C9f,C16f,C4f,C5f,C12f,C13f,D2f,D7f,D11f,D14f,D3f,D6f,D10f,D15f,D1f,D8f,D9f,D16f,D4f,D5f,D12f,D13f,E2f,E7f,E11f,E14f,E3f,E6f,E10f,E15f,E1f,E8f,E9f,E16f,E4f,E5f,E12f,E13f,F2f,F7f,F11f,F14f,F3f,F6f,F10f,F15f,F1f,F8f,F9f,F16f,F4f,F5f,F12f,F13f,Tax_detail
Papiliotrema_laurentii,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000341355,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000426694,0,0,0.000640041,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000298686,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000426694,0,0,0,k__Fungi;p__Basidiomycota;c__Tremellomycetes;o__Tremellales;f__Rhynchogastremataceae;g__Papiliotrema;s__Papiliotrema_laurentii;
Colletotrichum_verruculosum,0.000640041,0,0,0.000128008,0,0,0,0,4.27E-05,0,0,0,0,8.53E-05,0,0,0.000170678,0,0,8.53E-05,0,0,0,0,4.27E-05,0,4.27E-05,0,0,0,0,0,0,0.000512033,0,0,0,0,0,0.000341355,0.000170678,0,0,0,0,0,0,0,0,0,0,8.53E-05,4.27E-05,0,0,0.000128008,0,0,0,0,0,0,0,0,0,0,8.53E-05,8.53E-05,0.000213347,0,0,4.27E-05,8.53E-05,0,0,0,8.53E-05,0,0,0,0,0,0,0,4.27E-05,0,0,8.53E-05,0,0,0,0,0,0,0,0,k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Glomerellales;f__Glomerellaceae;g__Colletotrichum;s__Colletotrichum_verruculosum;
Coprinus_vosoustii,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.27E-05,8.53E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000640041,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000128008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Agaricales;f__Agaricaceae;g__Coprinus;s__Coprinus_vosoustii;
Acremonium_chrysogenum,0,0.000128008,8.53E-05,0,4.27E-05,0,0,8.53E-05,0.000341355,0,0,0,4.27E-05,4.27E-05,4.27E-05,8.53E-05,0.000128008,0,0.000170678,0,0,8.53E-05,4.27E-05,0,8.53E-05,8.53E-05,0.000128008,4.27E-05,0,4.27E-05,0.000170678,0,4.27E-05,0.000213347,4.27E-05,0,0,0,8.53E-05,8.53E-05,0.000128008,8.53E-05,0,8.53E-05,0.000298686,0,0,8.53E-05,0,0.000170678,0.000128008,8.53E-05,0,0,0,8.53E-05,0,0,0,0,0,8.53E-05,8.53E-05,0.000170678,0,0.000170678,4.27E-05,0,0,0,8.53E-05,0.000128008,0,0,0,0.000170678,0,0,0,8.53E-05,0.000298686,0.000128008,0,0.000128008,0,8.53E-05,0.000170678,0.000640041,4.27E-05,0.000256016,8.53E-05,0.000213347,4.27E-05,0.000170678,0,0,k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Hypocreales;f__Hypocreales_fam_Incertae_sedis;g__Acremonium;s__Acremonium_chrysogenum;
Xanthothecium_peruvianum,0,8.53E-05,0,8.53E-05,0,4.27E-05,0,0.000512033,0,0,0,0,4.27E-05,0,8.53E-05,0,0.000128008,0.000256016,0,0,0,0,0,0.000170678,0,4.27E-05,4.27E-05,0,0.000170678,0,0.000170678,0.000341355,8.53E-05,0,0.000170678,0,0,0,0,0.000170678,0,0.000128008,4.27E-05,0.000128008,0,0.000128008,0,0,8.53E-05,0,0.000128008,0,4.27E-05,0,0,0.000640041,0,0,0,0,0,8.53E-05,0,4.27E-05,8.53E-05,0,8.53E-05,0,0,0,8.53E-05,0,0,0,0,0,0,0,0,0,0,0,4.27E-05,0.000298686,0,0,0,0.000341355,0,0,0,8.53E-05,0,0,0,0,k__Fungi;p__Ascomycota;c__Eurotiomycetes;o__Onygenales;f__Onygenaceae;g__Xanthothecium;s__Xanthothecium_peruvianum;
Podospora_bicolor,0,0.000213347,0,0.000128008,0,0.000640041,4.27E-05,0,0,0,4.27E-05,0,0,8.53E-05,4.27E-05,0,0,0,0,0.000128008,0,4.27E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000256016,0,0.000298686,0.000170678,0,0,0,0,0,0.000170678,0,0,0,0,0,0.000213347,0,0,8.53E-05,0,0,0,0,0,0,0,8.53E-05,0,0,0,0.000170678,0,0,0,0.000341355,0,0,0,0.000128008,0,0,0,0,0,8.53E-05,0,8.53E-05,0.000128008,0,0,0,0,0,0,0,8.53E-05,0,0,8.53E-05,0,0,k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Sordariales;f__Podosporaceae;g__Podospora;s__Podospora_bicolor;
Campanella_caesia,0,0,0,0,0,0,0,0,0.000128008,0,0,0,0,0.000128008,0,0,0,0,8.53E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000128008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000170678,0.000298686,0,0,0,0,0,0,0,0,0.000256016,0,0,0,0,0.000597372,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Agaricales;f__Marasmiaceae;g__Campanella;s__Campanella_caesia;
Dioszegia_patagonica,0.000554702,0,0,0,0,0.000128008,0,0,0,0.000170678,0,0,0,0,0,0,8.53E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000128008,0,0,0.000213347,0,0,0,0,0,0,0,0,0,0,0,0,0.000213347,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000597372,0,0,0,0,0.000128008,0,0,0,0,0,0,0,0,0,0,k__Fungi;p__Basidiomycota;c__Tremellomycetes;o__Tremellales;f__Bulleribasidiaceae;g__Dioszegia;s__Dioszegia_patagonica;
Orbiliaceae_sp,0,0.000597372,0.000128008,0.000128008,4.27E-05,0,0,0,0.000128008,4.27E-05,0,0.000384025,0.000128008,0.000256016,4.27E-05,0.000298686,0.000384025,0,0.000128008,0.000384025,4.27E-05,4.27E-05,0,0.000170678,0.000256016,0.000256016,0,0,0,0,0,0.000384025,0.000170678,0,0.000384025,0.000170678,0,0,8.53E-05,0,0,0.000213347,0.000469363,0,0,0,0,8.53E-05,0,0.000298686,0,0.000170678,0.000128008,0.000128008,0,0,0.000213347,4.27E-05,0,0.000256016,0,0,0.000170678,4.27E-05,0,0.000341355,8.53E-05,0,0,4.27E-05,8.53E-05,0,8.53E-05,0,4.27E-05,0,0,0,0,0,0,0.000469363,0.000256016,0,0,0,0,0,0,0.000512033,0.000128008,0,0.000128008,0,0.000298686,0.000298686,k__Fungi;p__Ascomycota;c__Orbiliomycetes;o__Orbiliales;f__Orbiliaceae;g__Orbiliaceae_gen_Incertae_sedis;s__Orbiliaceae_sp;
Orbiliales_sp,0,0.000298686,0.000298686,0.000213347,0.000170678,0,4.27E-05,0.000426694,0.000170678,0,4.27E-05,0.000384025,0,0.000170678,0.000128008,0,0.000213347,8.53E-05,0,0.000170678,4.27E-05,8.53E-05,0.000213347,0,0.000213347,4.27E-05,8.53E-05,0.000170678,0,4.27E-05,0,0,0.000426694,0,0,0.000341355,0.000341355,0,8.53E-05,0.000384025,0,0,0.000128008,0,0.000128008,0,0.000426694,0,0,0,0,0.000213347,0,0,0,0,0,0,0,0,0,0,0,0,0.000128008,0.000256016,0.000469363,8.53E-05,0.000170678,0,8.53E-05,8.53E-05,4.27E-05,0,8.53E-05,0,0,0,0.000128008,0,8.53E-05,4.27E-05,0.000554702,0.000170678,0.000597372,0,8.53E-05,0,0.000298686,0,0.000170678,0,0.000213347,8.53E-05,4.27E-05,0,k__Fungi;p__Ascomycota;c__Orbiliomycetes;o__Orbiliales;f__Orbiliales_fam_Incertae_sedis;g__Orbiliales_gen_Incertae_sedis;s__Orbiliales_sp;
Achroiostachys_sp,0,0,0,0,0,0,0.000298686,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.53E-05,0,0,0,0.000298686,0,0,0,0,0,0,0,0,0,0,0,0.000256016,0,0,0,0,0,0,0,0.000597372,0,0,0,0,0,0,0,0,0,0,0,0.000597372,0,0,0,0,0,0,0,0,0,0,0,0.000128008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000170678,0,0,0,0,0,0,k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Hypocreales;f__Stachybotryaceae;g__Achroiostachys;s__Achroiostachys_sp;
Slopeiomyces_cylindrosporus,0,0,0,0,0,0,8.53E-05,0,0.000256016,8.53E-05,4.27E-05,0,0,0,4.27E-05,8.53E-05,0,0,0,0,0,0.000128008,0,0,0,8.53E-05,0,0,0,0.000128008,0.000341355,0,0,0,0,0.000170678,0,0,0,0,0.000298686,0,0.000298686,0,0,0,0.000128008,0,0,8.53E-05,0,0,0,4.27E-05,0,0,0,0,0,0,0,0,0.000128008,0,0,0,0,0,0,8.53E-05,0,0,8.53E-05,0,0,0.000597372,4.27E-05,0,0,0,0,0.000469363,0,8.53E-05,0,0,0,0,0,0,0.000384025,0,0,0,0,0,k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Magnaporthales;f__Magnaporthaceae;g__Slopeiomyces;s__Slopeiomyces_cylindrosporus;
Penicillium_madriti,0,0,0,0,0,0,0,0,0.000170678,0,0,0,0,0.000128008,0,0,0,0,0,0,0,0,0,0,0,0,0,8.53E-05,0,0,0,0,0.000213347,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000597372,0,0,0,0,0,0,0,0,0.000170678,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000128008,0,0.000213347,0,k__Fungi;p__Ascomycota;c__Eurotiomycetes;o__Eurotiales;f__Aspergillaceae;g__Penicillium;s__Penicillium_madriti;
Saitozyma_podzolica,0.000213347,0,0,0,0.000256016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000469363,0,0,0.000170678,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.27E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000597372,0,0,0,0,k__Fungi;p__Basidiomycota;c__Tremellomycetes;o__Tremellales;f__Trimorphomycetaceae;g__Saitozyma;s__Saitozyma_podzolica;
Udeniozyma_ferulica,0,0,0,0.000256016,0,4.27E-05,0,0.000170678,0,0,0,0,0,0.000128008,0,8.53E-05,0,0,0,0,0,0,0,0,0,0,4.27E-05,0,0,0.000170678,0,0.000597372,8.53E-05,8.53E-05,0.000128008,0,0,0,0,0,0,0.000170678,0,0.000298686,0,8.53E-05,0.000256016,0.000384025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.53E-05,0.000256016,0.000170678,0,0.000213347,0.000213347,0.000170678,4.27E-05,0,0,0,0,0.000213347,0,4.27E-05,0,0,0.000128008,0,0.000128008,0.000128008,8.53E-05,0,0,8.53E-05,8.53E-05,0.000170678,0,0,0,0,0,0.000256016,0.000170678,k__Fungi;p__Basidiomycota;c__Microbotryomycetes;o__Microbotryomycetes_ord_Incertae_sedis;f__Chrysozymaceae;g__Udeniozyma;s__Udeniozyma_ferulica;
Castanedomyces_australiensis,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.27E-05,0,0.000128008,0,0,0,0,0,0,0,0,0,0,4.27E-05,0,0,0,0,0.000597372,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000597372,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000384025,0,0,0,0,0,0,0,0,0,0,0,k__Fungi;p__Ascomycota;c__Eurotiomycetes;o__Onygenales;f__Onygenaceae;g__Castanedomyces;s__Castanedomyces_australiensis;
Gymnostellatospora_japonica,0,0,0.000597372,8.53E-05,0,0,8.53E-05,0,0,0,0,0,0,8.53E-05,0,0,0,0,0.000256016,0,0,8.53E-05,0,0.000170678,4.27E-05,0.000213347,0,0.000128008,0,0,0.000128008,0,0,0.000256016,0,8.53E-05,0,0,0.000213347,0,0,0.000341355,4.27E-05,0,0,0,8.53E-05,0,0,0.000128008,0,4.27E-05,0,0,0.000213347,0.000128008,0,4.27E-05,0,4.27E-05,4.27E-05,0.000128008,0.000213347,0,0,0,0.000213347,0,0,0,0.000256016,0.000170678,0,0,0,0,0,0,0,8.53E-05,4.27E-05,0,0,0,0,0,0.000170678,0.000469363,0,4.27E-05,4.27E-05,8.53E-05,0,0.000298686,4.27E-05,8.53E-05,k__Fungi;p__Ascomycota;c__Leotiomycetes;o__Thelebolales;f__Pseudeurotiaceae;g__Gymnostellatospora;s__Gymnostellatospora_japonica;
Calyptella_capula,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.27E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000512033,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000597372,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Agaricales;f__Tricholomataceae;g__Calyptella;s__Calyptella_capula;
Cordycipitaceae_sp,0,8.53E-05,0.000213347,0,8.53E-05,0,0,0,0,0.000170678,8.53E-05,0,0,4.27E-05,0,0.000597372,0,0.000128008,0.000341355,4.27E-05,0.000128008,0,4.27E-05,0,0,0.000170678,0,8.53E-05,8.53E-05,0.000170678,0,0,0,8.53E-05,0.000298686,0.000128008,0.000213347,0,0.000128008,0,0,0.000341355,8.53E-05,8.53E-05,0.000256016,8.53E-05,0.000128008,0.000170678,0.000341355,8.53E-05,8.53E-05,0,0,0,0,0,0,4.27E-05,0,0.000128008,0.000256016,0,0,8.53E-05,0,0.000213347,0.000128008,0,0.000256016,0,0,0,0,0,0,0,0,0,0,0.000170678,0,0,0,0.000128008,0,0,0,8.53E-05,0,0,0,4.27E-05,4.27E-05,0,0,0,k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Hypocreales;f__Cordycipitaceae;g__Cordycipitaceae_gen_Incertae_sedis;s__Cordycipitaceae_sp;
Sclerostagonospora_sp,0,0,0,0,0,0.000469363,4.27E-05,8.53E-05,0,8.53E-05,4.27E-05,0,0,4.27E-05,0,0,0,0,0,4.27E-05,0,8.53E-05,4.27E-05,0,0,0.000128008,0,0,4.27E-05,0,4.27E-05,0,8.53E-05,0.000298686,0,0,0.000298686,0.000170678,0,0,0,0.000597372,0,0,0,8.53E-05,0,0,0,0.000128008,0,8.53E-05,0,0,0,0,0,8.53E-05,0,0,4.27E-05,8.53E-05,0,0,0,8.53E-05,0,0,4.27E-05,0.000170678,0,0,0,0,0,0,0.000256016,0,8.53E-05,0,0,0,8.53E-05,0,8.53E-05,0.000469363,0,0,0,0.000170678,0,0,0,0,4.27E-05,0,k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Phaeosphaeriaceae;g__Sclerostagonospora;s__Sclerostagonospora_sp;
Candida_membranifaciens,0,0,0,0,0,0,0,0,0,0,0,0.000128008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000597372,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,k__Fungi;p__Ascomycota;c__Saccharomycetes;o__Saccharomycetales;f__Saccharomycetales_fam_Incertae_sedis;g__Candida;s__Candida_membranifaciens;
Fusarium_kyushuense,0,0,0,0,0,0,0,0,0,0,0.000128008,0.000128008,0,0,0,0,0,0,0,0,0,0,0,0.000341355,0,0,0,0,0,0,0,0,0.000554702,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000554702,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000170678,0,0,0,0,0,0,0,0,0,0,0,0,0,0,k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Hypocreales;f__Nectriaceae;g__Fusarium;s__Fusarium_kyushuense;
Entoloma_graphitipes_f._cystidiatum,0,0,0,0,8.53E-05,0.000128008,0,0,4.27E-05,4.27E-05,0,0,0,0.000128008,0,0,0,0,0,4.27E-05,4.27E-05,0,0,0,8.53E-05,0,0,0,0,8.53E-05,0,0,0,0,0.000256016,0,0.000341355,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000256016,0,0,0,0,0,0,0,0,0,0,0,0,8.53E-05,0,0.000213347,0,4.27E-05,0,0,4.27E-05,0,0,4.27E-05,0,0.000128008,0,0,0,0,0.000298686,8.53E-05,0,0.000256016,0.000554702,0,0,0,0,0,0,0,8.53E-05,0,0,k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Agaricales;f__Entolomataceae;g__Entoloma;s__Entoloma_graphitipes_f._cystidiatum;
Actinomucor_elegans,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000426694,0,0,0,0,4.27E-05,0,8.53E-05,0,0,0,0,0,0,0,0,0,0.000128008,0,0,0.000554702,0,0,0,0,0,0,0,0,0,0,0,0.000170678,0,0,0,8.53E-05,0,0,0,0,0,0,0,0,0,0,0,0.000213347,4.27E-05,0,0,0.000170678,0,0,0,0,0,0,0,0,8.53E-05,0,0,0,0,0.000213347,0,0,k__Fungi;p__Mucoromycota;c__Mucoromycetes;o__Mucorales;f__Mucoraceae;g__Actinomucor;s__Actinomucor_elegans;
Gymnopus_melanopus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000554702,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Agaricales;f__Omphalotaceae;g__Gymnopus;s__Gymnopus_melanopus;
Paecilomyces_penicillatus,0,0,0,0,0,0,0,0,0,0,0,0,0.000554702,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000170678,0,0,0,0,0,0,0,0,0,0,0,0.000128008,0,0,0,0,0,0,0,4.27E-05,4.27E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.53E-05,0,0,0,0,0,0,0,k__Fungi;p__Ascomycota;c__Eurotiomycetes;o__Eurotiales;f__Aspergillaceae;g__Paecilomyces;s__Paecilomyces_penicillatus;
Fusarium_venenatum,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000512033,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000256016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Hypocreales;f__Nectriaceae;g__Fusarium;s__Fusarium_venenatum;
Dioszegia_hungarica,0.000512033,0,0,0,0.000384025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000128008,0,0,0,4.27E-05,0,0.000341355,0,0,0,0,0,0,0,0,4.27E-05,0,0,0,0,0,0,0.000170678,0,0,0,0,0,0,0.000170678,0,0,0,0,0,0,0,0,0,4.27E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000128008,0,0,0.000128008,0,0,0,0,0,0,k__Fungi;p__Basidiomycota;c__Tremellomycetes;o__Tremellales;f__Bulleribasidiaceae;g__Dioszegia;s__Dioszegia_hungarica;
Cladorrhinum_foecundissimum,0,0,0,0,8.53E-05,0.000128008,0,0,0,0.000170678,0,0,0,0,0,0.000512033,0,0,0,0,0,0,0,0,0,0.000426694,0,0,0,0,0,0,0,0,0,4.27E-05,0,0.000213347,0,0,0,8.53E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.27E-05,0,0,0,0,0,0,0,0,0,0,0,0.000128008,0,0,0,0,0,0,0,0,0,0,0,0,0,k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Sordariales;f__Podosporaceae;g__Cladorrhinum;s__Cladorrhinum_foecundissimum;
Triangularia_pseudopauciseta,0.000128008,8.53E-05,0,0,0,0,0.000170678,0,8.53E-05,8.53E-05,0.000128008,0,0.000256016,0.000469363,8.53E-05,8.53E-05,8.53E-05,0,0,0,0,0,0,4.27E-05,0,0.000128008,0,0,0,0,8.53E-05,0,0.000170678,0.000426694,0,0,0,4.27E-05,0,0.000170678,0,0.000170678,0,8.53E-05,0,0,0,4.27E-05,0,0.000213347,0,0,0,0.000213347,0,4.27E-05,0,0.000170678,0,0,0,0.000512033,0,0,0,0.000341355,0,0,0,8.53E-05,0,0.000170678,0,0.000170678,0,0,4.27E-05,4.27E-05,0,8.53E-05,0,8.53E-05,4.27E-05,0,0,0,0,0.000426694,8.53E-05,4.27E-05,0,0,4.27E-05,0.000512033,0,0,k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Sordariales;f__Podosporaceae;g__Triangularia;s__Triangularia_pseudopauciseta;
Triscelophorus_sp,0,0,0,0.000128008,0,0,0,8.53E-05,0,8.53E-05,0.000128008,0,8.53E-05,8.53E-05,0,4.27E-05,0,0,0,0,4.27E-05,0.000170678,0,0,0,8.53E-05,0,0.000298686,0,0.000213347,0.000128008,8.53E-05,0,0.000256016,0,0.000256016,0.000128008,0,0,0,8.53E-05,0,0,0,0.000512033,0,0.000341355,0.000256016,0,0,0.000170678,0,0,0,8.53E-05,8.53E-05,4.27E-05,8.53E-05,0,0,0,4.27E-05,0.000128008,8.53E-05,0,4.27E-05,0.000341355,8.53E-05,0.000128008,0,0,8.53E-05,8.53E-05,0.000128008,0.000170678,0,0.000170678,4.27E-05,0,0,0,0.000128008,0.000170678,8.53E-05,8.53E-05,0,0,0.000170678,0,8.53E-05,0.000341355,8.53E-05,0,0.000128008,0,0.000298686,k__Fungi;p__Ascomycota;c__Pezizomycotina_cls_Incertae_sedis;o__Pezizomycotina_ord_Incertae_sedis;f__Pezizomycotina_fam_Incertae_sedis;g__Triscelophorus;s__Triscelophorus_sp;
Cladophialophora_tortuosa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000512033,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,k__Fungi;p__Ascomycota;c__Eurotiomycetes;o__Chaetothyriales;f__Herpotrichiellaceae;g__Cladophialophora;s__Cladophialophora_tortuosa;
Psathyrella_panaeoloides,0,0,8.53E-05,4.27E-05,0,0,0,4.27E-05,4.27E-05,0,0,0,8.53E-05,0.000128008,0,0,0.000512033,0,0,0.000256016,0,0,0,8.53E-05,0.000213347,0,8.53E-05,0,0,8.53E-05,0,0,0,0.000128008,0,0,0.000384025,0,0,0,0,0,0,4.27E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000298686,0,0,0,0,0,0,0,4.27E-05,0.000298686,0,0,0,0,0.000128008,0,0,0.000384025,0,0,0,0.000256016,0,0,0,0,0,0,0,0,0,0,0,k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Agaricales;f__Psathyrellaceae;g__Psathyrella;s__Psathyrella_panaeoloides;
Papiliotrema_frias,0.000256016,8.53E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.27E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000512033,0.000128008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000213347,0,8.53E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000128008,0,0,0,0,0,0,0,0.000341355,0,0,8.53E-05,0,0,0,0,8.53E-05,0,0.000384025,0,0,0,0,0,k__Fungi;p__Basidiomycota;c__Tremellomycetes;o__Tremellales;f__Rhynchogastremataceae;g__Papiliotrema;s__Papiliotrema_frias;
Septoglomus_mediterraneum,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000512033,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.53E-05,0,0,0,0.000298686,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,k__Fungi;p__Glomeromycota;c__Glomeromycetes;o__Glomerales;f__Glomeraceae;g__Septoglomus;s__Septoglomus_mediterraneum;
Sarocladium_terricola,0,0,0,0,0,0,0,0,0,0,0,0,0.000170678,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000213347,0,0,0,0,0,0,0.000512033,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.53E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000170678,0,0,0,0,k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Hypocreales;f__Hypocreales_fam_Incertae_sedis;g__Sarocladium;s__Sarocladium_terricola;
Paraphoma_chlamydocopiosa,0,0,0,0,0.000128008,0,0,0.000170678,0,0,0,0,4.27E-05,0,0,8.53E-05,0.000128008,0,0,0,8.53E-05,0,0,0,0,0,0,8.53E-05,0,0,0,0,0,0.000170678,0.000170678,0,0.000213347,0,0,0,0.000128008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000170678,0,0,0,0.000128008,0,0,0,0,0.000128008,0,0,0,0,0.000128008,0,0,0,0.000170678,0,0,0.000170678,0,0,0.000128008,0.000512033,0,0,4.27E-05,4.27E-05,0,4.27E-05,0,k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Phaeosphaeriaceae;g__Paraphoma;s__Paraphoma_chlamydocopiosa;
