Taxonomy,A2f,A7f,A11f,A14f,B2f,B7f,B11f,B14f,C2f,C7f,C11f,C14f,D2f,D7f,D11f,D14f,E2f,E7f,E11f,E14f,F2f,F7f,F11f,F14f,A3f,A6f,A10f,A15f,B3f,B6f,B10f,B15f,C3f,C6f,C10f,C15f,D3f,D6f,D10f,D15f,E3f,E6f,E10f,E15f,F3f,F6f,F10f,F15f,A1f,A8f,A9f,A16f,B1f,B8f,B9f,B16f,C1f,C8f,C9f,C16f,D1f,D8f,D9f,D16f,E1f,E8f,E9f,E16f,F1f,F8f,F9f,F16f,A4f,A5f,A12f,A13f,B4f,B5f,B12f,B13f,C4f,C5f,C12f,C13f,D4f,D5f,D12f,D13f,E4f,E5f,E12f,E13f,F4f,F5f,F12f,F13f,Tax_detail
Aspergillus,0.020908005,0.010667349,0.025345622,0.007723161,0.019499915,0.033154122,0.070745861,0.031746032,0.030081925,0.00921659,0.00921659,0.010454002,0.089605735,0.017494453,0.008405871,0.061699949,0.032172726,0.064601468,0.032172726,0.01702509,0.023766854,0.011776754,0.017067759,0.018859874,0.032898105,0.007467145,0.004394948,0.028033794,0.010240655,0.005888377,0.007552483,0.011520737,0.011734084,0.003498891,0.002517494,0.039853217,0.005589691,0.006101724,0.007936508,0.030337942,0.014422256,0.005034989,0.014635603,0.035244922,0.041175969,0.006016385,0.006101724,0.039725209,0.0197986,0.007851169,0.004352279,0.055811572,0.006656426,0.0098993,0.002517494,0.030764636,0.012800819,0.010923366,0.003200205,0.068569722,0.016726404,0.012843489,0.007211128,0.028460488,0.018518519,0.015104967,0.012886158,0.017835808,0.009685953,0.035202253,0.01271548,0.048045742,0.023937532,0.029911248,0.027905786,0.026711043,0.017195767,0.008619218,0.045400239,0.044546851,0.021420038,0.014123571,0.023766854,0.027009729,0.030252603,0.026412357,0.019414576,0.07151391,0.012630142,0.00563236,0.024321557,0.050392558,0.060121181,0.012288786,0.021718723,0.021036013,k__Fungi;p__Ascomycota;c__Eurotiomycetes;o__Eurotiales;f__Aspergillaceae;g__Aspergillus;
Vishniacozyma,0.056792968,0.001920123,0.000341355,0.000640041,0.035116914,0.001109404,0.000810719,0.00140809,0.012118109,0.003072197,0.00563236,0.049155146,0.00853388,0.005120328,0.007595153,0.017878478,0.001024066,8.53E-05,0.000597372,0.001109404,0.0020908,0.000341355,0.002218809,0.000853388,0.004053593,0.001749445,0.000256016,0.001749445,0.000768049,0.000170678,0.010411333,0.000554702,0.000384025,0.001280082,0.002944188,0.000384025,0.089179041,0.012928827,0.01625704,0.005845707,0.005419013,0.000298686,0.000213347,0.010155317,0.001066735,0.000170678,0.001621437,0.000768049,0.001493429,0.00426694,0.006059054,0.003498891,0.016769073,0.000597372,0.001365421,0.011478068,0.012630142,0.000298686,0.00213347,0.001664107,0.01344086,0.001152074,0.016470387,0.005931046,0.001834784,0.000256016,0.000640041,0.001152074,0.00494965,0.000512033,0.002645503,0.001792115,0.00285885,0.007040451,0.0020908,0.003072197,0.000810719,0.000512033,0.002730841,0.002688172,0.000298686,8.53E-05,0.000768049,0.00068271,0.003840246,0.010838027,0.002688172,0.000981396,0.000256016,0.000597372,0.004693634,0.001237413,0.000938727,0.000512033,0.005291005,0.00567503,k__Fungi;p__Basidiomycota;c__Tremellomycetes;o__Tremellales;f__Bulleribasidiaceae;g__Vishniacozyma;
Botryotrichum,0.00426694,0.009045912,0.026583035,0.006272401,0.00921659,0.012075439,0.013867554,0.006955112,0.006656426,0.012928827,0.013056836,0.009771292,0.02338283,0.007723161,0.007125789,0.008619218,0.005547022,0.010667349,0.007851169,0.006187063,0.008832565,0.004778973,0.007979177,0.009643284,0.023596177,0.006016385,0.052995392,0.003114866,0.032172726,0.007893839,0.028503158,0.040109234,0.038445127,0.021292029,0.062980031,0.002517494,0.013014166,0.009643284,0.019542584,0.00426694,0.013142174,0.014763612,0.083034648,0.002304147,0.025601639,0.0078085,0.021206691,0.002688172,0.026028332,0.038359788,0.009344598,0.0020908,0.006059054,0.018817204,0.006912442,0.001706776,0.01130739,0.023041475,0.008960573,0.002005462,0.004650964,0.018518519,0.015275644,0.001322751,0.007509814,0.041431985,0.015531661,0.000469363,0.006613757,0.080474484,0.006656426,0.000938727,0.004138932,0.010112647,0.010923366,0.009259259,0.014208909,0.014464926,0.01135006,0.00494965,0.013184844,0.013867554,0.016939751,0.00640041,0.011179382,0.013910224,0.007168459,0.011904762,0.005504352,0.004906981,0.010112647,0.008917904,0.006741765,0.012416795,0.002944188,0.006528418,k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Sordariales;f__Chaetomiaceae;g__Botryotrichum;
Linnemannia,0,0,0.018774535,0.022913466,0.002176139,0,0.018134494,0.025132275,0.023254822,0,0.0255163,0.025430961,0.005845707,0,0.01275815,0.00776583,0.005205666,0.018518519,0,0.041261307,0.003200205,0.012160778,0.016214371,0.016939751,0.000597372,0.005547022,0.010496672,0.021633385,0.065198839,0.018049155,0,0,0.001877453,0,0,0.007424475,0.009685953,0,0.028375149,0.005888377,0.0177078,0,0,0.005077658,0.007936508,0,0,0.00635774,0.003840246,0.081669227,0,0.011691415,0,0,0,0.005803038,0.008619218,0,0,0.003797576,0.009387267,0.018561188,0,0.004352279,0.005461683,0,0,0,0,0.007595153,0,0.014763612,0.003498891,0.007125789,0,0.005547022,0,0.03895716,0.04813108,0.018689196,0,0.012843489,0,0.017238437,0.022017409,0.013056836,0.015403653,0.006613757,0.044845537,0.033068783,0,0.021633385,0.014507595,0.036567674,0.013184844,0.006315071,k__Fungi;p__Mortierellomycota;c__Mortierellomycetes;o__Mortierellales;f__Mortierellaceae;g__Linnemannia;
Humicola,0.001152074,0.001706776,0.002389486,0.01625704,0.002389486,0.00145076,0.003370882,0.002645503,0.007125789,0.002901519,0.003498891,0.000981396,0.003413552,0.002517494,0.003456221,0.002730841,0.003029527,0.002005462,0.002218809,0.001152074,0.00281618,0.0020908,0.003114866,0.003157535,0.001493429,0.001322751,0.000981396,0.004096262,0.040919952,0.002176139,0.010582011,0.076591569,0.00285885,0.0078085,0.001024066,0.005205666,0.001920123,0.001536098,0.002901519,0.004778973,0.001834784,0.002261478,0.001834784,0.001280082,0.003925585,0.001194743,0.001920123,0.003285544,0.003242874,0.001152074,0.001621437,0.009685953,0.001578768,0.00354156,0.002048131,0.001578768,0.010795358,0.003328213,0.001152074,0.003456221,0.002432156,0.001493429,0.001194743,0.001024066,0.002048131,0.00140809,0.001920123,0.001621437,0.001109404,0.000896057,0.001493429,0.001877453,0.002048131,0.005034989,0.002048131,0.007595153,0.003242874,0.004437617,0.002261478,0.002773511,0.004437617,0.003114866,0.014976959,0.003584229,0.003925585,0.002304147,0.000896057,0.002688172,0.001237413,0.001493429,0.00285885,0.005205666,0.004522956,0.002176139,0.001194743,0.003029527,k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Sordariales;f__Chaetomiaceae;g__Humicola;
Rozellomycota_gen_Incertae_sedis,0.002218809,0.000981396,4.27E-05,0.001109404,0.00640041,0.000554702,0.000341355,0.002986858,0.001706776,0.000853388,0.001322751,0.00072538,0.000213347,0.000469363,0.000213347,0.000512033,0.00213347,0.001066735,0.001792115,0.000810719,0.015446322,0.000853388,0.003029527,0.006613757,0.000938727,0.001109404,0.000512033,0.001536098,0.000469363,0.000256016,0.00072538,0.00145076,0.000810719,0,0.000170678,0.000426694,0.000853388,0.000213347,0.000128008,0.000810719,0.002602833,0.000554702,0.001109404,0.005034989,0.011051374,0.002432156,0.001578768,0.009643284,0.0020908,0.000853388,0.000384025,0.002218809,0.001109404,0.00068271,0.001066735,0.000896057,0.00072538,0.002346817,0.000768049,0.001493429,0.000298686,0.002688172,0.000853388,0.00068271,0.001152074,0.000298686,0.001664107,0.001152074,0.016171702,0.003157535,0.000810719,0.004394948,0.001621437,0.000597372,0.000597372,0.00068271,0.000384025,0.000640041,0.000597372,0.002432156,0.001237413,0.000170678,0.000768049,0.002005462,0.000512033,0.000298686,0.000256016,0.000512033,0.000512033,0.000512033,0.000981396,0.00140809,0.014592934,0.002773511,0.011179382,0.064345451,k__Fungi;p__Rozellomycota;c__Rozellomycota_cls_Incertae_sedis;o__Rozellomycota_ord_Incertae_sedis;f__Rozellomycota_fam_Incertae_sedis;g__Rozellomycota_gen_Incertae_sedis;
Phaeosphaeria,0.010325994,0,8.53E-05,0.000128008,0.001621437,0,8.53E-05,0.000256016,0.005419013,0.000469363,0.000810719,0.002389486,0.001749445,0.005291005,0.004096262,0.009259259,0.000554702,0.00068271,0.000384025,0.00068271,0.000554702,0.000170678,0.000128008,0.000213347,0.000128008,0.000213347,0.000298686,0.022017409,8.53E-05,8.53E-05,0.000170678,0.000298686,0,0,0.000512033,0.000213347,0.000426694,0.000597372,0.001066735,0.004010923,0,0.000298686,0.000256016,0.000554702,0.000256016,0.001962792,0.001152074,0.000341355,4.27E-05,0,4.27E-05,0.004010923,8.53E-05,0.000128008,0.000341355,0.002474825,0.004352279,0.000426694,0.008747226,0.005419013,0.001024066,0.000128008,0.010838027,0.063193378,0.003328213,8.53E-05,0.000341355,0.000384025,0.001365421,0.006613757,0.000170678,8.53E-05,0.000256016,0.000256016,0.000213347,0.002218809,0,0.003328213,0.000256016,0.000469363,0.001237413,0,0.000341355,0,0,0,0.000298686,0.000213347,8.53E-05,0.000256016,0.00145076,0.000298686,0,8.53E-05,0.000554702,0.000128008,k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Phaeosphaeriaceae;g__Phaeosphaeria;
Limonomyces,0.06306537,0,0.000128008,0,0.019073221,0,0,0,0.000512033,0,0.00213347,0,0.009472606,0.000469363,0,0,0,0,0,8.53E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000810719,0,0,0,0,0,0.000213347,0.014976959,8.53E-05,0,0,0,0,0,0,8.53E-05,0,0,0,0,0.000128008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Corticiales;f__Corticiaceae;g__Limonomyces;
Itersonilia,0.000426694,0,0,0,0.000128008,0,0,0,0,0,4.27E-05,0,0,0,0,0.000256016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000128008,0,0.000384025,0,0,0,0,0,0,0,0,0,0,0,0,4.27E-05,0,4.27E-05,0,0,0,8.53E-05,0,0,0.001024066,4.27E-05,0,0,8.53E-05,4.27E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001024066,0,0.060334528,0.009259259,k__Fungi;p__Basidiomycota;c__Tremellomycetes;o__Cystofilobasidiales;f__Mrakiaceae;g__Itersonilia;
Filobasidium,0.006869773,0,0,0.000298686,0.007509814,0,0.000213347,0.000170678,0.009344598,0.000384025,0.00068271,0.052952722,0.002389486,0.002645503,0.003669568,0.008064516,0.000341355,0,0,0.000128008,0.000981396,4.27E-05,0.000469363,0.000128008,0.000469363,8.53E-05,4.27E-05,0.000256016,0.000213347,0,0.001749445,0.000170678,0,0.002005462,0.000512033,0.000170678,0.021761393,0.013654207,0.007723161,0.002261478,0.00140809,0.000128008,0,0.006272401,0.000341355,0.000298686,0.002218809,0.000469363,0,0,4.27E-05,0.00072538,0.000256016,8.53E-05,4.27E-05,0.002346817,0.003285544,0.001024066,0.00068271,0.000213347,0.001066735,0.000213347,0.001706776,0.00145076,8.53E-05,0,0,8.53E-05,0.000981396,0,0.000128008,0.000298686,0.000384025,0.000170678,0.000128008,0.000298686,0.000426694,0,0.000341355,0.000597372,0.000170678,0,0.000426694,0.000554702,0.008064516,0.003072197,0.000597372,0.00072538,4.27E-05,0,0.000384025,4.27E-05,8.53E-05,0,0,0.001194743,k__Fungi;p__Basidiomycota;c__Tremellomycetes;o__Filobasidiales;f__Filobasidiaceae;g__Filobasidium;
Metacordyceps,0.002944188,0.005376344,0.004778973,0.003797576,0.003626899,0.003925585,0.004096262,0.002688172,0.003797576,0.010795358,0.006187063,0.006187063,0.001322751,0.005034989,0.00281618,0.007125789,0.002944188,0.004480287,0.008619218,0.002517494,0.002730841,0.00776583,0.006229732,0.007040451,0.00708312,0.003754907,0.00281618,0.003840246,0.002346817,0.003200205,0.002346817,0.001322751,0.004352279,0.003157535,0.001664107,0.004352279,0.000896057,0.004608295,0.002176139,0.007040451,0.002346817,0.00422427,0.003840246,0.00072538,0.005547022,0.002688172,0.004053593,0.003242874,0.006741765,0.003626899,0.009429937,0.003413552,0.003413552,0.005077658,0.007509814,0.003712238,0.002730841,0.008747226,0.005205666,0.003200205,0.001365421,0.005205666,0.003285544,0.052824714,0.003797576,0.003498891,0.004608295,0.002346817,0.006443079,0.00563236,0.004608295,0.00499232,0.006059054,0.004736303,0.005845707,0.004736303,0.004693634,0.003029527,0.003498891,0.002645503,0.005419013,0.002645503,0.004608295,0.003200205,0.002645503,0.010752688,0.001194743,0.004309609,0.00354156,0.003584229,0.004778973,0.002346817,0.005717699,0.003114866,0.007339136,0.004650964,k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Hypocreales;f__Clavicipitaceae;g__Metacordyceps;
Tetracladium,0,0.006528418,0.039767878,0.033794163,0.00426694,0.001962792,0.00281618,0.008405871,0.002688172,0.002517494,0.004138932,0.001237413,0.000938727,0.001621437,0.0020908,0.001706776,0.001834784,0.005162997,0.002218809,0.003498891,0.000554702,0.004309609,0.005461683,0.00921659,0.006016385,0.005461683,0.003029527,0.009771292,0.002432156,0.001962792,0.003072197,0.000469363,0.004565626,0.001834784,0.000768049,0.000896057,0.001280082,0.00140809,0,0.00145076,0.002304147,0.004352279,0.00145076,0.000554702,0.052568698,0.003669568,0.019371906,0.017195767,0.016385049,0.015702338,0.000981396,0.004650964,0.005803038,0.001066735,0.002176139,0.00354156,0.006784434,0.002176139,0.001621437,0.001920123,0.00499232,0.002773511,0.002304147,0.001749445,0.005461683,0.001024066,0.002048131,0.001109404,0.008405871,0.002218809,0.00140809,0.004522956,0.003669568,0.00354156,0.042029357,0.002517494,0.002048131,0.001066735,0.001792115,0.00145076,0.002218809,0.000981396,0.001621437,0.001749445,0.000853388,0.00072538,0,0.001877453,0.0020908,0.001109404,0.001493429,0.001536098,0.00776583,0.00140809,0.005419013,0.026967059,k__Fungi;p__Ascomycota;c__Leotiomycetes;o__Helotiales;f__Helotiaceae;g__Tetracladium;
Bionectria,0,0.008917904,0.002602833,0.000768049,0.000298686,0.002773511,0.001024066,0.00140809,0.006955112,0.00422427,0.001280082,0.00145076,0.001280082,0.00213347,0.000981396,0.000426694,0.002517494,0.00072538,0.005333675,0.001920123,0.000128008,0.003242874,0.00072538,0.001066735,0.000384025,0.0020908,0.001066735,0.001109404,0.001280082,0.003925585,0.00140809,0.00068271,0.002901519,0.001920123,0.000853388,0.002176139,0.000597372,0.001066735,0.00281618,0.001365421,0.000896057,0.004394948,0.001749445,0.001237413,0.002986858,0.005120328,0.001621437,0.000170678,0.000128008,0.002773511,0.001578768,0.000341355,0,0.003712238,0.00140809,0.002048131,0.000170678,0.004608295,0.002517494,0.000640041,0.000128008,0.00635774,0.00145076,4.27E-05,8.53E-05,0.003584229,0.00708312,0.001664107,0.000256016,0.00635774,0.001322751,0.006272401,0.000170678,0.001536098,0.007211128,0.007381806,0.000810719,0.007211128,0.009045912,0.002346817,0.006059054,0.004437617,0.011392729,0.009131251,0.000256016,0.003072197,0.002304147,0.047789725,0,0.001322751,0.004736303,0.00563236,8.53E-05,0.003669568,0.004565626,0.00140809,k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Hypocreales;f__Bionectriaceae;g__Bionectria;
Archaeorhizomycetales_gen_Incertae_sedis,0,0,0.002560164,0,0,0,0.000128008,0,0,0,0.000384025,0,0,0,0.047235023,0,0,0,0,0,0,0,4.27E-05,0,0,4.27E-05,0,0,0,0,0,0,0,0,0,0.003328213,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000128008,0,0,0,0.00068271,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,k__Fungi;p__Ascomycota;c__Archaeorhizomycetes;o__Archaeorhizomycetales;f__Archaeorhizomycetales_fam_Incertae_sedis;g__Archaeorhizomycetales_gen_Incertae_sedis;
Staphylotrichum,0.002261478,0.009003243,0.000298686,0.001749445,0.001834784,0,0,0.000554702,0,0.00422427,0.000213347,0,0.000298686,0,0,0,0,0,0,0,0,0,0,0.010752688,0.006571087,0.003626899,0,0.002645503,0.003072197,0,0,0.000469363,0,0.000341355,0.000128008,0.000213347,0.001024066,0,0,0.000512033,0,4.27E-05,0,0,0,0,0,0.016854412,0.003157535,0.004650964,0.006101724,0.000128008,0.001322751,0,0,0.000128008,0,0.00072538,0.000554702,0.045656255,0.000768049,0,0,0.00068271,0.000128008,0,4.27E-05,0,0,0,0,0.024918928,0.002346817,0.013355521,0,0.000170678,0.008576549,0.008192524,0,0,8.53E-05,0,8.53E-05,0,0.006229732,0.000768049,0,0.00068271,8.53E-05,0,0.000213347,4.27E-05,0,0,0,0,k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Sordariales;f__Sordariales_fam_Incertae_sedis;g__Staphylotrichum;
Cordyceps,0.001322751,0.000554702,0,0,0.000341355,0.000810719,0,4.27E-05,0.000426694,0,4.27E-05,0.000170678,0.001706776,0.000213347,0,0.00281618,0.021121352,8.53E-05,0.001237413,0.000128008,0.027265745,0.000298686,0.000213347,0,0.000341355,0.000384025,0.000341355,0.000256016,0,0.045101553,0.000554702,0.000128008,0,0.000128008,0.0020908,0.042413381,0.000213347,0.000512033,0.000256016,0.000298686,0.000256016,0.000170678,0.000426694,8.53E-05,8.53E-05,0.000597372,0,0.000554702,8.53E-05,0.003456221,0,0.000896057,0.000256016,0.000938727,0,0.000512033,0.004480287,0.000469363,0.000170678,0.000341355,0.0020908,0.000426694,0,0,0.036781021,0.000213347,0.000341355,0.000384025,0.001536098,0.004394948,0,0.001237413,0.001280082,0.000128008,8.53E-05,0.000853388,0.001152074,0.000256016,8.53E-05,0.000810719,0.000810719,0.036012971,0,0.000554702,0.000256016,0.000341355,0,0.000512033,0.000256016,0.000341355,0,0.00213347,8.53E-05,0.000170678,0,0.000426694,k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Hypocreales;f__Cordycipitaceae;g__Cordyceps;
Alfaria,0.000298686,0.000170678,0.000128008,0.000384025,0,0,0.000298686,0.000256016,0.000938727,0.002645503,0.001152074,0.000128008,0,0.000426694,0.002560164,0.007040451,0.000170678,0.000810719,0.000640041,0.000512033,0.000554702,0.000426694,0.000597372,0.000341355,0.000256016,0.000597372,0.000128008,0,0.000298686,0.000256016,0.000170678,0.000128008,0.000426694,0.000768049,0.000213347,0.000170678,0,0.000341355,0.000128008,0,0.000384025,4.27E-05,8.53E-05,0,0.000298686,0.001792115,0.000341355,0,0.000341355,0.000170678,0.000170678,0,0.000426694,0,0.000981396,0.000981396,0.002730841,0,0.000298686,0.000128008,0.001792115,0.000426694,0.001194743,0.000128008,0.001578768,0,0.000469363,0.000426694,0.001365421,0,0.000512033,0.000256016,0.000256016,0.000213347,0.000256016,0,0.000341355,0.00140809,4.27E-05,0,0,0,0.000128008,0,0.000128008,0,0,0,4.27E-05,8.53E-05,0,8.53E-05,0.000170678,0.000170678,0.043138761,0.000256016,k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Hypocreales;f__Stachybotryaceae;g__Alfaria;
GS02_gen_Incertae_sedis,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001109404,0,0,0,0,0,0.013995562,0,0,0,0.001152074,0,0,0,0.040279911,0,0,4.27E-05,0.002560164,0.00072538,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001536098,0,0,0,0.000981396,0,k__Fungi;p__Rozellomycota;c__Rozellomycotina_cls_Incertae_sedis;o__GS02;f__GS02_fam_Incertae_sedis;g__GS02_gen_Incertae_sedis;
Paraphaeosphaeria,0.003925585,0.002176139,0.040279911,0.000981396,0.003712238,0.000938727,0.002901519,0.001237413,0.002986858,0.020395972,0.008619218,0.002261478,0.003968254,0.012160778,0.004096262,0.003242874,0.002432156,0.010923366,0.003669568,0.001194743,0.00213347,0.00140809,0.010197986,0.001280082,0.002560164,0.002048131,0.00072538,0.001621437,0.000597372,0.001749445,0.005205666,0.001706776,0.000341355,0.00068271,0.000469363,0.009045912,0.000384025,0.00072538,0.001109404,0.001322751,0.000426694,0.001621437,0.00072538,0.000640041,0.00068271,0.000640041,0.001194743,0.000640041,0.001280082,0.001365421,0.000256016,0.001152074,0.001920123,0.000896057,0.000938727,0.001194743,0.004394948,0.003029527,0.005888377,0.000768049,0.001749445,0.002346817,0.000554702,0.000469363,0.005973716,0.000768049,0.001536098,0.000810719,0.001706776,0.005589691,0.000853388,0.002218809,0.003968254,0.00140809,0.000981396,0.000597372,0.000554702,0.001194743,0.000426694,0.00140809,0.000554702,0.001493429,0.002944188,0.001066735,0.001322751,0.000768049,0.000554702,0.001365421,0.00072538,0.000512033,0.001365421,0.001109404,0.000938727,0.000469363,0.000341355,0.001066735,k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Didymosphaeriaceae;g__Paraphaeosphaeria;
Neoschizothecium,0.001066735,0.000810719,0.004736303,0.001962792,0.001578768,0.000213347,0.00068271,0.001834784,0.007680492,0.00140809,0.00494965,0.001024066,0.001493429,0.001749445,0.005589691,0.005376344,0.001280082,0.003370882,0.001152074,0.002261478,0.001749445,0.001749445,0.000128008,0.000512033,0.001493429,0.009813961,0.004693634,0.004352279,0.000938727,0.006016385,0.00140809,0.004053593,0.002688172,0.001109404,0.00140809,0.004821642,0.002346817,0.001962792,0.001706776,0.004437617,0.001578768,0.001920123,0.001834784,0.000853388,0.002901519,0.002048131,0.003498891,0.000597372,0.001237413,0.002005462,0.003669568,0.001237413,0.001109404,0.002048131,0.003882915,0.001024066,0.002218809,0.002304147,0.00213347,0.002730841,0.00145076,0.0020908,0.004352279,0.00354156,0.005034989,0.003328213,0.004778973,0.039511862,0.002645503,0.001920123,0.002773511,0.000896057,0.002944188,0.0020908,0.000810719,0.008704557,0.001024066,0.000213347,0,0.010325994,0.001280082,0.00072538,0.000896057,0.006613757,0.002005462,0.001962792,0.000810719,0.005333675,0.003626899,0.002602833,0.004565626,0.002304147,0,0.001621437,0.000554702,0.000853388,k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Sordariales;f__Neoschizotheciaceae;g__Neoschizothecium;
Oomyces,0.004352279,0,0,0,4.27E-05,0,0,0.000128008,0.000341355,0.000298686,0.000298686,0,0.000213347,0,0.000170678,0.000128008,0,0,4.27E-05,8.53E-05,0,0,0.000426694,0,8.53E-05,0.000341355,0,0.000256016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.27E-05,0.001152074,0.00068271,0,0.000341355,0.000128008,0.000640041,0.000213347,8.53E-05,0.000298686,0.001493429,0.000298686,0.000128008,0.002773511,8.53E-05,0,0.000640041,0,0.000554702,0,4.27E-05,0,0.000128008,0.020097286,0,0.039213176,8.53E-05,0,0,0.000554702,0.000128008,0,0,0,0,8.53E-05,0,0,0,0,0,0,0,0,0,0,k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Acrospermales;f__Acrospermaceae;g__Oomyces;
