Taxonomy,A2f,A7f,A11f,A14f,A3f,A6f,A10f,A15f,A1f,A8f,A9f,A16f,A4f,A5f,A12f,A13f,B2f,B7f,B11f,B14f,B3f,B6f,B10f,B15f,B1f,B8f,B9f,B16f,B4f,B5f,B12f,B13f,C2f,C7f,C11f,C14f,C3f,C6f,C10f,C15f,C1f,C8f,C9f,C16f,C4f,C5f,C12f,C13f,D2f,D7f,D11f,D14f,D3f,D6f,D10f,D15f,D1f,D8f,D9f,D16f,D4f,D5f,D12f,D13f,E2f,E7f,E11f,E14f,E3f,E6f,E10f,E15f,E1f,E8f,E9f,E16f,E4f,E5f,E12f,E13f,F2f,F7f,F11f,F14f,F3f,F6f,F10f,F15f,F1f,F8f,F9f,F16f,F4f,F5f,F12f,F13f,Tax_detail
Phaeosphaeriaceae,0.018475849,0.00068271,0.001109404,0.001877453,0.009045912,0.004181601,0.00213347,0.033879502,0.003029527,0.001024066,0.028545827,0.016769073,0.002986858,0.002944188,0.000896057,0.00422427,0.009131251,0.001237413,0.00213347,0.004352279,0.001322751,0.001066735,0.001792115,0.001706776,0.006528418,0.000938727,0.003072197,0.004778973,0.001066735,0.003925585,0.001792115,0.005376344,0.008789896,0.004864311,0.031233999,0.040194572,0.001877453,0.000469363,0.001493429,0.001493429,0.013227513,0.002944188,0.010496672,0.016513057,0.001962792,0.001152074,0.001194743,0.003754907,0.004096262,0.013910224,0.042285373,0.024662912,0.006101724,0.002005462,0.007893839,0.006912442,0.00635774,0.001152074,0.027393753,0.068441714,0.000768049,0.001365421,0.001920123,0.002048131,0.003029527,0.003626899,0.002517494,0.002346817,0.039469193,0.001792115,0.000512033,0.002474825,0.010923366,0.000426694,0.003370882,0.001109404,0.000597372,0.001664107,0.002517494,0.002005462,0.005504352,0.001621437,0.005162997,0.001280082,0.002645503,0.021889401,0.00354156,0.00140809,0.00499232,0.008448541,0.000768049,0.001578768,0.001834784,0.000597372,0.001280082,0.004138932,k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Phaeosphaeriaceae;
Rozellomycota_fam_Incertae_sedis,0.002261478,0.000810719,0.000170678,0.001365421,0.000896057,0.001152074,0.000469363,0.001536098,0.0020908,0.00072538,0.000256016,0.002218809,0.00145076,0.00068271,0.000640041,0.000896057,0.006272401,0.000554702,0.000512033,0.002773511,0.000384025,0.000170678,0.000640041,0.00145076,0.001109404,0.000640041,0.001152074,0.000853388,0.000384025,0.00072538,0.000469363,0.002218809,0.001664107,0.001066735,0.001365421,0.000853388,0.000810719,4.27E-05,0.000213347,0.000213347,0.000597372,0.002645503,0.000768049,0.00145076,0.001322751,0.000170678,0.00072538,0.001962792,0.000341355,0.000298686,0.000341355,0.000554702,0.000810719,0.000256016,0.000128008,0.000512033,0.000170678,0.002773511,0.000810719,0.00072538,0.000512033,0.000341355,0.000384025,0.000512033,0.002304147,0.000981396,0.001621437,0.00068271,0.002773511,0.00072538,0.001066735,0.00494965,0.001365421,0.000256016,0.00145076,0.001237413,0.000597372,0.000469363,0.000938727,0.001365421,0.015275644,0.000896057,0.002986858,0.006528418,0.011008705,0.002261478,0.001493429,0.009685953,0.01625704,0.003370882,0.000853388,0.004437617,0.014379587,0.002773511,0.011094043,0.064388121,k__Fungi;p__Rozellomycota;c__Rozellomycota_cls_Incertae_sedis;o__Rozellomycota_ord_Incertae_sedis;f__Rozellomycota_fam_Incertae_sedis;
Corticiaceae,0.0630227,0,0.000213347,0,0,0,0,0,0,0,0,0,0,8.53E-05,0,0,0.01911589,0,0,0,0,0,0,0,0,0.000810719,0,0,0,0,0,0,0.004394948,0,0.00213347,0,8.53E-05,0,0,0,0,0,0,0.000213347,0,0,0,0,0.011051374,0.000512033,0.00145076,0,0.000384025,0,0,4.27E-05,0.014976959,8.53E-05,0,0,0.000170678,0,0.000298686,0,0,0,0,0.000128008,0,0,0,0,0,0,8.53E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,4.27E-05,0,0,0,0,4.27E-05,0,0,k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Corticiales;f__Corticiaceae;
Mrakiaceae,0.000384025,0,0,0,4.27E-05,0,0,0,0,0,0,8.53E-05,0.000213347,4.27E-05,0,0,0.000170678,0,0,0,0,4.27E-05,0,0,0,0,0,0,0,0,0,0,0,4.27E-05,0.000170678,0,0,0,0,0,0,0,0,4.27E-05,0,0,0,0,0,0,0,0.000384025,0,0,0,0,0,8.53E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.27E-05,0,0,0,0,4.27E-05,0.000384025,0,0,0,0,8.53E-05,0,0.000426694,0,0.001024066,4.27E-05,0,0,0.001109404,0,0.060334528,0.009301929,k__Fungi;p__Basidiomycota;c__Tremellomycetes;o__Cystofilobasidiales;f__Mrakiaceae;
Filobasidiaceae,0.006869773,0,0,0.000341355,0.000426694,4.27E-05,4.27E-05,0.000256016,0,0,4.27E-05,0.00072538,0.000597372,0.000170678,0.000256016,0.000170678,0.007296467,0,0.000213347,0.000170678,0.000170678,0,0.001792115,0.000170678,0.000256016,4.27E-05,4.27E-05,0.00213347,0.000426694,0,0.000298686,0.000640041,0.009259259,0.000426694,0.00068271,0.052995392,0,0.002005462,0.000512033,0.000256016,0.003285544,0.001066735,0.000640041,0.000256016,0.000170678,0,0.000469363,0.000640041,0.002389486,0.002730841,0.004309609,0.008064516,0.021889401,0.013611538,0.007680492,0.002304147,0.001109404,0.000170678,0.001706776,0.00140809,0.008149855,0.003285544,0.000426694,0.000810719,0.000341355,0,0,0.000128008,0.001621437,0.000170678,0,0.006272401,4.27E-05,0,0,8.53E-05,4.27E-05,0,0.000298686,0.000384025,0.000938727,4.27E-05,0.000640041,0.000170678,0.000384025,0.000341355,0.002176139,0.000512033,0.000981396,0,0.000170678,0.000341355,4.27E-05,0,0,0.001194743,k__Fungi;p__Basidiomycota;c__Tremellomycetes;o__Filobasidiales;f__Filobasidiaceae;
Archaeorhizomycetales_fam_Incertae_sedis,0,0,0.002645503,0,0,4.27E-05,0,0,0,0,0,0,0,0,0,0,0,0,0.000128008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000469363,0,0,0,0,0.003285544,0,0,4.27E-05,0,0,0,0,0,0,0,0.047363031,0,0,0,0,0,0,0,0.00068271,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.53E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,k__Fungi;p__Ascomycota;c__Archaeorhizomycetes;o__Archaeorhizomycetales;f__Archaeorhizomycetales_fam_Incertae_sedis;
Sordariales_fam_Incertae_sedis,0.002261478,0.008917904,0.000256016,0.001706776,0.006571087,0.003626899,0,0.002602833,0.003157535,0.004693634,0.006101724,0.000170678,0.002304147,0.013398191,0,0.000213347,0.001962792,0,0,0.000512033,0.003072197,0,0,0.000469363,0.00140809,0,0,8.53E-05,0.00853388,0.008192524,0,0,0,0.00422427,0.000256016,0,0,0.000384025,0.000128008,0.000170678,0,0.00072538,0.000554702,0.045613586,4.27E-05,0,8.53E-05,0,0.000256016,0,0,0,0.000981396,0,0,0.000512033,0.000768049,0,0,0.00068271,0.006229732,0.000768049,0,0.00072538,0,0,0,0,0,8.53E-05,0,0,0.000170678,0,4.27E-05,0,0.000170678,0,0.000213347,0.000170678,0,0,0,0.010752688,0,0,0,0.016854412,0,0,0,0.024876259,0,0,0,0,k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Sordariales;f__Sordariales_fam_Incertae_sedis;
Stachybotryaceae,0.001237413,0.007339136,0.002474825,0.00640041,0.003882915,0.005717699,0.002474825,0.005034989,0.003242874,0.002773511,0.003157535,0.003157535,0.002602833,0.003840246,0.003072197,0.00567503,0.003029527,0.002688172,0.003456221,0.002901519,0.002261478,0.004736303,0.005717699,0.005504352,0.003200205,0.002346817,0.003968254,0.00494965,0.003157535,0.004138932,0.00422427,0.00494965,0.005504352,0.009813961,0.006912442,0.003114866,0.008277863,0.003328213,0.002474825,0.011904762,0.014806281,0.009003243,0.002944188,0.003328213,0.003626899,0.002432156,0.004437617,0.005333675,0.002474825,0.005717699,0.005717699,0.016769073,0.003840246,0.006144393,0.004522956,0.012971497,0.011862093,0.003413552,0.005248336,0.00635774,0.01348353,0.004565626,0.003200205,0.005803038,0.002688172,0.005931046,0.005888377,0.003882915,0.004821642,0.002944188,0.00281618,0.005034989,0.012374125,0.002346817,0.003754907,0.004394948,0.002389486,0.003882915,0.005461683,0.00499232,0.003370882,0.003840246,0.004394948,0.006656426,0.006955112,0.005162997,0.014678273,0.005973716,0.009856631,0.002176139,0.00213347,0.004053593,0.002474825,0.002901519,0.044546851,0.003114866,k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Hypocreales;f__Stachybotryaceae;
Didymosphaeriaceae,0.003925585,0.002218809,0.04036525,0.001237413,0.002688172,0.002048131,0.00072538,0.001536098,0.001280082,0.001365421,0.000213347,0.001152074,0.003925585,0.00145076,0.000981396,0.000597372,0.004181601,0.000938727,0.002944188,0.001280082,0.000640041,0.001792115,0.005376344,0.001706776,0.002005462,0.000853388,0.000938727,0.001194743,0.000512033,0.001322751,0.000426694,0.001365421,0.003157535,0.020438641,0.008619218,0.002261478,0.000469363,0.00072538,0.000469363,0.00917392,0.004565626,0.003114866,0.005973716,0.000981396,0.000554702,0.001664107,0.003157535,0.001066735,0.005547022,0.013227513,0.004352279,0.003669568,0.001877453,0.00285885,0.001280082,0.0020908,0.001877453,0.002474825,0.000512033,0.000426694,0.001621437,0.002304147,0.001322751,0.001322751,0.007467145,0.011094043,0.006016385,0.00426694,0.001578768,0.001621437,0.00072538,0.001024066,0.01130739,0.000853388,0.001920123,0.003882915,0.001280082,0.002176139,0.002901519,0.002432156,0.00213347,0.001578768,0.010582011,0.001749445,0.000768049,0.000640041,0.001194743,0.000554702,0.001962792,0.005589691,0.000896057,0.002176139,0.000938727,0.000469363,0.000298686,0.001109404,k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Didymosphaeriaceae;
GS02_fam_Incertae_sedis,0,0,0,0,0,0,0,0,0,0,0,0.001066735,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.013910224,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001152074,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.040237242,0,0,0,0,0.001536098,0,0,0,0,0,0,0,0,0,8.53E-05,0.002602833,0.00072538,0,0,0,0.001024066,0,k__Fungi;p__Rozellomycota;c__Rozellomycotina_cls_Incertae_sedis;o__GS02;f__GS02_fam_Incertae_sedis;
Neoschizotheciaceae,0.001024066,0.000810719,0.004650964,0.001877453,0.001493429,0.0098993,0.004693634,0.004352279,0.001237413,0.002005462,0.003882915,0.001322751,0.002944188,0.002005462,0.000853388,0.008747226,0.001536098,0.000213347,0.00068271,0.001834784,0.000938727,0.006016385,0.00140809,0.004096262,0.001109404,0.002176139,0.003669568,0.000981396,0.000938727,0.000213347,0,0.010325994,0.007637822,0.001493429,0.004864311,0.001066735,0.002730841,0.001152074,0.00140809,0.004906981,0.002218809,0.002218809,0.002261478,0.002645503,0.001322751,0.00072538,0.000896057,0.006571087,0.00145076,0.001749445,0.005589691,0.005376344,0.002517494,0.002005462,0.001664107,0.004437617,0.001493429,0.0020908,0.004309609,0.003456221,0.0020908,0.002048131,0.000810719,0.005333675,0.001237413,0.003328213,0.001152074,0.002261478,0.001664107,0.001834784,0.001877453,0.000853388,0.005077658,0.003200205,0.004821642,0.039469193,0.003712238,0.002602833,0.004522956,0.002389486,0.001834784,0.001664107,0.000128008,0.000512033,0.002773511,0.002048131,0.003498891,0.000512033,0.002645503,0.001877453,0.00281618,0.000810719,0,0.001536098,0.000554702,0.000810719,k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Sordariales;f__Neoschizotheciaceae;
Acrospermaceae,0.004352279,0,0,0,0.000128008,0.000256016,0,0.000213347,0,0,4.27E-05,0.001152074,0.000128008,0.020011947,0,0.039170507,4.27E-05,0,0,8.53E-05,0,0,0,0,0.009856631,0,0.000426694,0.000128008,8.53E-05,0,0,0.000554702,0.000341355,0.000341355,0.000298686,0,0,0,0,0,0.000640041,0.000213347,4.27E-05,0.000298686,0.000128008,0,0,0,0.000213347,0,0.000170678,0.000128008,0,0,0,0,0.001493429,0.000256016,0.000298686,0.002773511,0,8.53E-05,0,0,0,0,4.27E-05,0.000128008,0,0,0,0,8.53E-05,0,0.00072538,0,0,0,0,0,0,0,0.000384025,0,0,0,0,0,0.000554702,0,4.27E-05,0,0,0,0,0,k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Acrospermales;f__Acrospermaceae;
Ceratobasidiaceae,0,0.016086363,0.000170678,0.003328213,0.000896057,0.002986858,0,0.000128008,0.000512033,0.002261478,0,0.000554702,0.000384025,0.000597372,0.013014166,0.000384025,0.000981396,0.034348865,0.000341355,0.007381806,0.001024066,0.008064516,0,0,0.002048131,0.007936508,8.53E-05,0.011392729,0,0.000981396,0.013995562,0.011734084,0.001493429,0.031916709,4.27E-05,0.002005462,0.001024066,0.000896057,0,0,0.000256016,0.003370882,0,0.00140809,0,0.000256016,0.008875235,0.001493429,0.000426694,0.016129032,8.53E-05,0.004864311,0.001365421,0.00921659,0,0,0,0.008320533,0.004096262,0.00499232,0.000170678,0.000810719,0.009131251,0.001152074,0,0.000170678,0.022358764,0.001024066,0.001194743,0.007339136,0,8.53E-05,0.000170678,0.004608295,0.002005462,0.000597372,0.000341355,0.000938727,0.007979177,0.00145076,0,0.01416624,4.27E-05,0.000213347,0.000640041,0.000597372,0,0.000256016,0,0.000469363,0.000170678,8.53E-05,0.000298686,0.001706776,0.002048131,0.000384025,k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Cantharellales;f__Ceratobasidiaceae;
Rhizophlyctidaceae,0,0.000256016,0.000298686,0.000597372,0.000128008,0.000298686,0.012331456,0.002688172,0.000384025,0.001152074,0.000128008,0.001365421,0.001066735,0.000384025,0.000426694,0.002432156,0.000341355,0.000213347,0.000256016,0.001152074,0.000512033,0.001194743,0.003328213,0.003840246,0.000213347,0.000256016,0.000128008,0.002517494,0.00563236,0.002346817,0.000554702,0.003114866,0.003840246,0.002517494,0.00145076,0.000170678,0,0,0.000298686,0.000938727,0.00072538,0.004053593,0.000298686,0.000768049,0.003072197,0.000469363,0.002005462,0.004906981,0.011008705,0.00068271,0.001066735,0.003114866,0.000384025,0.00499232,0.000469363,0.003285544,0.000512033,0.00068271,0.002773511,0.031319338,0.004608295,0.000213347,0.001493429,0.000554702,0.000810719,0.000128008,0.00422427,0.000597372,0,0.000597372,0.007211128,0.000469363,0.005248336,0.001493429,0.001578768,0.002432156,0.000853388,0.000426694,0.002048131,0.00354156,0.001749445,0.000512033,0.000810719,0,0.00072538,0.000469363,0.000256016,0.000640041,0.001664107,0.001280082,0,0.002048131,0.000768049,0.00068271,0.002005462,0.001322751,k__Fungi;p__Chytridiomycota;c__Rhizophlyctidomycetes;o__Rhizophlyctidales;f__Rhizophlyctidaceae;
Lasiosphaeriaceae,0.00145076,0.00422427,0.007509814,0.002005462,0.00994197,0.004437617,0.010795358,0.007936508,0.003669568,0.000853388,0.003072197,0.003114866,0.004693634,0.002005462,0.001749445,0.008576549,0.003498891,0.001237413,0.001493429,0.003882915,0.002346817,0.003114866,0.001536098,0.003114866,0.006187063,0.003456221,0.005077658,0.000896057,0.00281618,0.001749445,0.001194743,0.002218809,0.012502133,0.006955112,0.00422427,0.003413552,0.003498891,0.001152074,0.001109404,0.008875235,0.000853388,0.004138932,0.002944188,0.014379587,0.003242874,0.000768049,0.00213347,0.006955112,0.00281618,0.000597372,0.005333675,0.002602833,0.007125789,0.0020908,0.001280082,0.012502133,0.002346817,0.003584229,0.002474825,0.014550265,0.031276668,0.00213347,0.000469363,0.006016385,0.010710019,0.003797576,0.005931046,0.014294248,0.001877453,0.008832565,0.002645503,0.013782215,0.010795358,0.003712238,0.003840246,0.003925585,0.008747226,0.006827104,0.006741765,0.002346817,0.006059054,0.002688172,0.001578768,0.001578768,0.013782215,0.003754907,0.003242874,0.003114866,0.003882915,0.003456221,0.004480287,0.00145076,0.005205666,0.003754907,0.000341355,0.004010923,k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Sordariales;f__Lasiosphaeriaceae;
Cucurbitariaceae,0.002432156,0.010880696,0.003925585,0.009344598,0.007936508,0.014976959,0.009643284,0.010283325,0.005461683,0.005248336,0.004309609,0.009728623,0.007467145,0.030124595,0.006869773,0.002560164,0.002560164,0.005162997,0.006827104,0.011606076,0.00635774,0.007381806,0.011648746,0.004309609,0.00494965,0.008064516,0.006485748,0.005760369,0.002261478,0.005291005,0.009515276,0.002304147,0.00494965,0.010880696,0.011008705,0.006571087,0.003968254,0.002304147,0.002218809,0.00849121,0.005205666,0.010795358,0.008832565,0.011051374,0.001834784,0.007296467,0.003712238,0.003626899,0.001493429,0.028673835,0.004821642,0.0078085,0.001536098,0.003114866,0.004394948,0.008661888,0.007253798,0.012502133,0.006229732,0.003669568,0.00140809,0.002688172,0.00140809,0.002645503,0.006528418,0.020011947,0.012800819,0.018561188,0.00640041,0.003456221,0.005461683,0.002048131,0.030721966,0.004522956,0.015403653,0.008235194,0.001749445,0.001877453,0.003925585,0.002432156,0.013696877,0.010027308,0.013995562,0.007552483,0.010027308,0.007339136,0.009728623,0.005333675,0.020438641,0.010368664,0.008875235,0.010838027,0.004736303,0.006059054,0.003882915,0.002730841,k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Cucurbitariaceae;
Xylariales_fam_Incertae_sedis,0.002261478,0.001834784,0.001237413,0.00213347,0.001664107,0.000981396,0.000597372,0.002602833,0.003456221,0.001194743,0.001237413,0.001578768,0.001237413,0.002261478,0.000512033,0.001749445,0.002389486,0.001109404,0.002560164,0.001877453,0.00140809,0.000938727,0.000128008,0.00140809,0.004394948,0.000768049,0.006912442,0.001664107,0.001194743,0.000853388,0.001749445,0.002901519,0.00285885,0.005461683,0.00281618,0.00281618,0.002005462,0.000426694,0.000256016,0.003840246,0.00140809,0.000938727,0.004394948,0.002048131,0.002176139,0.000853388,0.001365421,0.002602833,0.001536098,0.003242874,0.002304147,0.00708312,0.004778973,0.000896057,0.00072538,0.001834784,0.030380611,0.001024066,0.001152074,0.002517494,0.001664107,0.001194743,0.000384025,0.00213347,0.00281618,0.001877453,0.001536098,0.001365421,0.00213347,0.000512033,0.000298686,0.001664107,0.003285544,0.000768049,0.001152074,0.002517494,0.000938727,0.001109404,0.001152074,0.001621437,0.001493429,0.001109404,0.00140809,0.004053593,0.001280082,0.000981396,0.001152074,0.00281618,0.005077658,0.000853388,0.000938727,0.002901519,0.001834784,0.000597372,0.000768049,0.002346817,k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Xylariales;f__Xylariales_fam_Incertae_sedis;
Herpotrichiellaceae,0.001834784,0.002389486,0.001749445,0.003626899,0.014976959,0.002602833,0.002261478,0.006443079,0.008064516,0.002304147,0.001152074,0.003114866,0.004693634,0.007509814,0.003712238,0.002346817,0.00563236,0.002474825,0.002389486,0.007552483,0.003925585,0.00281618,0.003925585,0.003456221,0.003285544,0.001792115,0.001834784,0.003072197,0.002346817,0.004181601,0.010069978,0.002944188,0.003498891,0.005248336,0.002218809,0.00422427,0.008619218,0.001834784,0.002048131,0.004138932,0.002517494,0.007552483,0.001706776,0.003029527,0.003200205,0.00853388,0.004650964,0.003242874,0.001194743,0.00426694,0.002474825,0.004565626,0.002986858,0.003285544,0.002432156,0.002304147,0.0020908,0.002389486,0.001194743,0.002730841,0.030039256,0.005034989,0.003242874,0.003669568,0.00213347,0.002730841,0.004778973,0.001877453,0.007509814,0.004138932,0.004565626,0.003157535,0.005547022,0.001792115,0.003584229,0.002602833,0.001365421,0.002005462,0.007168459,0.001920123,0.005461683,0.006912442,0.006059054,0.006101724,0.010027308,0.00422427,0.007893839,0.003712238,0.008192524,0.003328213,0.001322751,0.004693634,0.001365421,0.007381806,0.00494965,0.002645503,k__Fungi;p__Ascomycota;c__Eurotiomycetes;o__Chaetothyriales;f__Herpotrichiellaceae;
Spizellomycetales_fam_Incertae_sedis,0,0,0,4.27E-05,0.000170678,8.53E-05,0,0,4.27E-05,0,0,0,4.27E-05,0,0,0,4.27E-05,0,0,0,0,4.27E-05,0,0,0.000128008,0,0,0,0,4.27E-05,0,0.000170678,0.000213347,0,0,0,0.000384025,0,0,4.27E-05,0,0.000896057,0,8.53E-05,0.000298686,8.53E-05,0.000426694,0,0.000213347,0,0.004053593,0,0.001664107,0.000512033,0.000213347,0.000554702,0,0,0,0.000298686,0.000298686,0.000170678,0.000213347,0.000256016,0,0.000426694,0.000640041,0,0.001792115,0,0,0.000256016,0.000256016,0,0,0,4.27E-05,0.000341355,0.003328213,0.000426694,0,0,0.000128008,4.27E-05,0.000213347,0.029612562,0.005888377,0.000128008,0.000597372,0.002389486,0,0,0.000128008,0,0.000128008,0.000384025,k__Fungi;p__Chytridiomycota;c__Spizellomycetes;o__Spizellomycetales;f__Spizellomycetales_fam_Incertae_sedis;
Pezizaceae,0.000554702,0.000853388,0.007040451,0.000213347,0.000256016,0.000128008,0.000128008,0.000128008,0.001920123,0,0.000128008,8.53E-05,0.000853388,0.000597372,8.53E-05,0.000213347,0.006229732,0.002602833,0.000469363,0.000384025,0.000810719,0.000256016,0,0.000469363,0.006528418,0,0.000426694,0.001493429,0.000512033,0.001152074,0.000128008,0.002560164,0.003285544,0.000768049,0.000256016,0.000213347,0.000426694,0.000853388,0,0,0.000426694,0,0,0,0.025686977,8.53E-05,0.000213347,0.001578768,0.009557945,0.006613757,0.004650964,0.000341355,0.002560164,0.000426694,0.000853388,0.002986858,0.022828128,0.000384025,0.000256016,0.000341355,0.021718723,0.000469363,0.00068271,0.000981396,0.004181601,0.001237413,0.00072538,0.000256016,0.010582011,0.00068271,0.000426694,0.011435399,0.006528418,0.000128008,0.000128008,0.000170678,0.000341355,0.000597372,0.00068271,0.000768049,0.003114866,8.53E-05,0.000768049,0.000298686,0.001280082,4.27E-05,0.000213347,0.000426694,0.000512033,0.000213347,0,0.000768049,0.001920123,0.000426694,0.012502133,0.000256016,k__Fungi;p__Ascomycota;c__Pezizomycetes;o__Pezizales;f__Pezizaceae;
Hoehnelomycetaceae,0.000298686,0.000298686,0.000170678,0.000298686,0.001066735,0.000128008,0,0.000128008,0.000384025,8.53E-05,0,0.000341355,0.000170678,0.000426694,0,0,0.001834784,0.000213347,0,0.000341355,0.001792115,0.00068271,8.53E-05,0.000128008,0.00068271,0,0.023638846,0.000896057,0.000597372,8.53E-05,0.000170678,0,0.001024066,0.000554702,0.000384025,0.000213347,0.002517494,0,0,0.00068271,0.000298686,4.27E-05,0,0.00145076,0.00145076,0.000256016,8.53E-05,0.000213347,0.000213347,0,4.27E-05,0.000341355,0.003456221,0.000213347,0.000384025,0.000256016,0.001109404,0.000512033,0,0.006016385,0.00068271,0.000384025,0.000213347,0.000213347,0.001152074,0,0.000469363,0.000170678,0.002261478,0.000810719,4.27E-05,0.000170678,0.002304147,0,0,0.000213347,0.000469363,0.000213347,4.27E-05,0,0.00072538,0.000256016,0,0,0.001664107,4.27E-05,8.53E-05,0.000256016,0.000810719,0,0,0.001322751,0.000640041,0.000554702,0.000341355,0,k__Fungi;p__Basidiomycota;c__Atractiellomycetes;o__Atractiellales;f__Hoehnelomycetaceae;
Pseudeurotiaceae,0.001109404,0.002986858,0.005376344,0.005419013,0.017195767,0.003114866,0.001578768,0.006059054,0.004096262,0.003925585,0.005973716,0.002986858,0.001536098,0.003029527,0.005589691,0.003712238,0.004309609,0.003072197,0.005803038,0.006443079,0.018091825,0.005931046,0.002645503,0.004522956,0.003114866,0.003456221,0.00635774,0.004010923,0.001834784,0.003413552,0.006101724,0.005077658,0.004522956,0.006784434,0.00853388,0.00426694,0.010795358,0.001194743,0.002560164,0.004394948,0.002474825,0.004394948,0.004736303,0.002560164,0.004138932,0.001792115,0.005291005,0.00563236,0.001493429,0.004096262,0.004864311,0.002944188,0.018603857,0.003840246,0.003626899,0.00640041,0.003370882,0.00285885,0.003370882,0.00140809,0.001664107,0.004010923,0.003157535,0.003754907,0.00285885,0.003584229,0.003669568,0.003285544,0.022828128,0.005931046,0.003925585,0.002773511,0.002730841,0.001664107,0.004480287,0.000938727,0.001152074,0.001152074,0.006528418,0.003328213,0.004736303,0.002773511,0.004608295,0.020225294,0.013611538,0.009045912,0.003413552,0.006528418,0.007211128,0.00145076,0.00422427,0.003456221,0.006016385,0.002688172,0.003285544,0.004650964,k__Fungi;p__Ascomycota;c__Leotiomycetes;o__Thelebolales;f__Pseudeurotiaceae;
